Item ID	Item value	Change in Kuiper test statistic when item removed
MUS81	13.0	-0.003676470588235281
GINS2	16.0	-0.003676470588235281
RTEL1	15.0	-0.003676470588235281
INTS3	15.0	-0.003676470588235281
NSMCE1	15.0	-0.003676470588235281
BRCA1	16.0	-0.003676470588235281
RAD51B	21.0	0.05882352941176472
RAD52	12.0	-0.003676470588235281
RAD51D	13.0	-0.003676470588235281
HELB	11.0	0.03799019607843135
SLX4	12.0	-0.003676470588235281
RECQL5	14.0	-0.003676470588235281
TIMELESS	15.0	-0.003676470588235281
NABP1	13.0	-0.003676470588235281
EPC2	12.0	-0.003676470588235281
BRD8	12.0	-0.003676470588235281
TP53BP1	15.0	-0.003676470588235281
