Item ID	Item value	Change in Kuiper test statistic when item removed
UBXN2B	9.0	0.0017825311942958333
CEP19	6.0	0.0017825311942958333
NTN1	19.0	0.03208556149732611
CENPC	-4.0	-0.028520499108734443
FLCN	6.0	0.0017825311942958333
CCNB1	6.0	0.0017825311942958333
OPA1	-2.0	-0.028520499108734443
CLMN	-1.0	-0.028520499108734443
BBS7	16.0	0.03208556149732611
FAM83D	10.0	0.0017825311942958333
NEFH	16.0	0.03208556149732611
ZBED3	-2.0	-0.028520499108734443
VPS18	16.0	0.03208556149732611
SNAPIN	8.0	0.0017825311942957223
IL4R	4.0	-0.02094474153297715
SYK	8.0	0.0017825311942957223
CAV3	15.0	0.03208556149732611
VPS33A	-2.0	-0.028520499108734443
RAB27A	10.0	0.0017825311942958333
IFFO1	8.0	0.0017825311942957223
GEM	18.0	0.03208556149732611
TLE6	5.0	-0.020944741532976985
EML3	8.0	0.0017825311942957223
ANKFN1	10.0	0.0017825311942958333
NR4A3	6.0	0.0017825311942958333
CDK5	10.0	0.0017825311942958333
FES	8.0	0.0017825311942957223
MYO15A	1.0	-0.028520499108734443
RAB12	-3.0	-0.028520499108734443
KIF2C	4.0	-0.02094474153297715
EZR	-3.0	-0.028520499108734443
CALM1	0.0	-0.028520499108734443
CFTR	12.0	0.03208556149732611
STX1A	8.0	0.0017825311942957223
