Item ID	Item value	Change in Kuiper test statistic when item removed
CHODL	17.0	0.035087719298245945
CX3CR1	8.0	0.013157894736842035
BMPR2	-4.0	-0.03947368421052633
TGFB1	3.0	0.013157894736842035
SERPINE2	-3.0	-0.03947368421052633
BDNF	-2.0	-0.019736842105263164
FN1	19.0	0.06578947368421062
TRPV2	9.0	0.013157894736842257
CXCR4	-3.0	-0.03947368421052633
TNF	7.0	0.013157894736842035
NTN1	19.0	0.06578947368421062
ELL3	10.0	0.013157894736842257
VEGFA	0.0	-0.00877192982456143
RNF112	-3.0	-0.03947368421052633
CXCL12	17.0	0.035087719298245945
GPER1	-3.0	-0.03947368421052633
CAPRIN1	-3.0	-0.03947368421052633
ZNF335	8.0	0.013157894736842035
MAP3K13	0.0	-0.00877192982456143
ASPA	10.0	0.013157894736842257
