Item ID	Item value	Change in Kuiper test statistic when item removed
SLC27A1	15.0	-7.309941520468044E-4
CHKB	14.0	-0.014619883040935644
CHKA	13.0	-0.014619883040935644
PIGO	13.0	-0.014619883040935644
ABHD3	14.0	-0.014619883040935644
IPMK	1.0	0.040935672514619936
PIGP	14.0	-0.014619883040935644
TTC7B	19.0	0.040935672514619936
PLA2G4A	12.0	-0.014619883040935644
ACSL3	12.0	-0.014619883040935644
CWH43	14.0	-0.014619883040935644
PIGV	13.0	-0.014619883040935644
AGPAT4	1.0	0.040935672514619936
SOCS2	17.0	0.013157894736842146
SOCS3	8.0	0.040935672514619936
GPAM	12.0	-0.014619883040935644
HMGCS2	17.0	0.013157894736842146
PIGF	14.0	-0.014619883040935644
CDS2	2.0	0.040935672514619936
