Item ID	Item value	Change in Kuiper test statistic when item removed
CLPB	9.0	0.0016129032258063725
CBLB	10.0	0.0016129032258063725
TNF	7.0	-0.006720430107526931
HSPD1	9.0	0.0016129032258063725
OASL	5.0	0.01827956989247309
CLEC7A	-3.0	0.01827956989247309
CD36	17.0	0.0349462365591397
KCNN4	-2.0	0.01827956989247309
CD33	9.0	0.0016129032258063725
EIF2B4	7.0	-0.006720430107526931
BTN3A1	12.0	0.0349462365591397
PLEKHA1	-1.0	0.01827956989247309
SYK	8.0	0.0016129032258063725
PRKCE	-4.0	0.01827956989247309
KLRC4	19.0	0.0349462365591397
CAV1	11.0	0.0016129032258063725
SLC39A10	11.0	0.0016129032258063725
IRAK3	20.0	0.0349462365591397
BTN3A2	9.0	0.0016129032258063725
CEACAM1	19.0	0.0349462365591397
ITCH	-3.0	0.01827956989247309
NR4A3	6.0	0.01827956989247309
IGLL1	11.0	0.0016129032258063725
IRF1	3.0	0.01827956989247309
IRF7	8.0	0.0016129032258063725
TYRO3	11.0	0.0016129032258063725
TLR5	10.0	0.0016129032258063725
EZR	-3.0	0.01827956989247309
ADA	10.0	0.0016129032258063725
BIRC3	9.0	0.0016129032258063725
HSPA1A	9.0	0.0016129032258063725
