Item ID	Item value	Change in Kuiper test statistic when item removed
RNASEL	14.0	-0.009230769230769154
TXNL4B	10.0	-0.0075641025641025594
CSTF2	11.0	-0.009230769230769154
RBM4B	13.0	-0.009230769230769154
SMG9	11.0	-0.009230769230769154
TSEN2	12.0	-0.009230769230769154
HNRNPLL	10.0	-0.0075641025641025594
EDC3	14.0	-0.009230769230769154
EXOSC7	5.0	0.030769230769230882
RBM4	13.0	-0.009230769230769154
PPARGC1A	2.0	0.030769230769230882
RBM5	12.0	-0.009230769230769154
RBM14	14.0	-0.009230769230769154
ZRANB2	13.0	-0.009230769230769154
WDR77	13.0	-0.009230769230769154
NT5C3B	13.0	-0.009230769230769154
TFCP2	15.0	0.030769230769230882
MFAP1	12.0	-0.009230769230769154
ESRP1	23.0	0.030769230769230882
RPUSD3	11.0	-0.009230769230769154
DXO	13.0	-0.009230769230769154
GEMIN6	12.0	-0.009230769230769154
HNRNPH3	16.0	0.030769230769230882
PABPC1L	18.0	0.030769230769230882
SRSF7	14.0	-0.009230769230769154
DCP2	12.0	-0.009230769230769154
