Item ID	Item value	Change in Kuiper test statistic when item removed
L3MBTL1	9.0	-0.009090909090909038
ATF7IP	12.0	-0.009090909090909038
DIRAS3	-3.0	0.09090909090909094
HDAC5	8.0	-0.009090909090909038
KCNQ1	4.0	0.07424242424242433
PPHLN1	10.0	-0.009090909090909038
LRIF1	6.0	0.015909090909090984
BRCA1	12.0	-0.009090909090909038
ZNF335	8.0	-0.009090909090909038
MORC2	7.0	-0.009090909090909038
KLF2	9.0	-0.009090909090909038
