Item ID	Item value	Change in Kuiper test statistic when item removed
CSF1R	8.0	0.033333333333333104
BMPR2	-4.0	-0.02619047619047654
TGFB1	3.0	-0.0023809523809525945
SYK	8.0	0.033333333333333104
TFRC	3.0	-0.0023809523809525945
ITGB3	-4.0	-0.02619047619047654
CAV1	11.0	0.039285714285714146
SNX10	-3.0	-0.02619047619047654
ADRB2	12.0	0.039285714285714146
CEACAM1	19.0	0.07499999999999973
ELF3	0.0	-0.0023809523809525945
CTSK	-3.0	-0.02619047619047654
PDK4	13.0	0.039285714285714146
NCDN	8.0	0.033333333333333104
PPARGC1B	1.0	-0.0023809523809525945
