Item ID	Item value	Change in Kuiper test statistic when item removed
LMBR1L	7.0	-0.0026315789473686513
EGR1	4.0	-0.0026315789473686513
TLE2	12.0	-0.0026315789473687623
FZD2	-3.0	-0.04429824561403528
TGFB1	3.0	-0.0026315789473686513
FZD5	0.0	-0.0026315789473686513
CAV1	11.0	-0.0026315789473687623
LRP4	0.0	-0.0026315789473686513
FZD10	-1.0	-0.0026315789473686513
KLF4	18.0	0.04999999999999971
FOXO1	-2.0	-0.0026315789473686513
NLE1	9.0	-0.0026315789473686513
TLE6	5.0	-0.0026315789473686513
ARNTL	0.0	-0.0026315789473686513
NKD2	11.0	-0.0026315789473687623
SCEL	10.0	-0.0026315789473686513
TBL1X	12.0	-0.0026315789473687623
SOX7	-1.0	-0.0026315789473686513
RECK	11.0	-0.0026315789473687623
ZBED3	-2.0	-0.0026315789473686513
