Item ID	Item value	Change in Kuiper test statistic when item removed
RBM14	14.0	-0.011695906432748537
RNASEL	14.0	-0.011695906432748537
TXNL4B	10.0	-0.011695906432748537
ZRANB2	13.0	-0.011695906432748537
CSTF2	11.0	-0.011695906432748537
RBM4B	13.0	-0.011695906432748537
TSEN2	12.0	-0.011695906432748537
HNRNPLL	10.0	-0.011695906432748537
WDR77	13.0	-0.011695906432748537
RBM4	13.0	-0.011695906432748537
MFAP1	12.0	-0.011695906432748537
ESRP1	23.0	0.04385964912280704
RPUSD3	11.0	-0.011695906432748537
GEMIN6	12.0	-0.011695906432748537
HNRNPH3	16.0	0.04385964912280704
PABPC1L	18.0	0.04385964912280704
PPARGC1A	2.0	0.04385964912280693
SRSF7	14.0	-0.011695906432748537
RBM5	12.0	-0.011695906432748537
