Item ID	Item value	Change in Kuiper test statistic when item removed
BMPR2	-4.0	-0.03776683087027949
PPM1L	-3.0	-0.02586206896551768
RASL11B	7.0	-0.0020525451559938457
TNFAIP6	18.0	0.033661740558291964
NREP	13.0	0.033661740558291964
TMEM100	15.0	0.033661740558291964
FLCN	6.0	-0.02586206896551768
FUT8	11.0	-0.0020525451559938457
ING2	-2.0	-0.02586206896551768
ZMIZ2	9.0	-0.0020525451559938457
PRDM16	9.0	-0.0020525451559938457
DACT2	-3.0	-0.02586206896551768
PMEPA1	0.0	-0.02586206896551768
HES5	7.0	-0.0020525451559938457
EGR1	4.0	-0.02586206896551768
CDKN2B	7.0	-0.0020525451559938457
RBM14	10.0	-0.0020525451559938457
TGFB1	3.0	-0.02586206896551768
HSPA5	-3.0	-0.02586206896551768
CAV3	15.0	0.033661740558291964
ITGA3	5.0	-0.02586206896551768
CAV1	11.0	-0.0020525451559938457
IL17RD	11.0	-0.0020525451559938457
TGFBR2	-2.0	-0.02586206896551768
COL1A2	18.0	0.033661740558291964
ID1	2.0	-0.02586206896551768
ZYX	11.0	-0.0020525451559938457
FMOD	0.0	-0.02586206896551768
HSPA1A	9.0	-0.0020525451559938457
