Item ID	Item value	Change in Kuiper test statistic when item removed
ERO1A	3.0	-0.004487179487179471
COL15A1	21.0	-0.004487179487179471
COL13A1	6.0	-0.00448717948717936
ITGB3	0.0	-0.004487179487179471
TNC	3.0	-0.004487179487179471
FBLN1	21.0	-0.004487179487179471
LAMC2	4.0	-0.00448717948717936
LAMC1	3.0	-0.004487179487179471
NID2	1.0	-0.004487179487179471
TNF	11.0	0.0211538461538463
FBLN5	22.0	-0.004487179487179471
ADAMTS14	9.0	-0.00448717948717936
FLRT2	13.0	0.02115384615384619
ADAMTS1	13.0	0.02115384615384619
CTSK	2.0	-0.004487179487179471
HAS3	10.0	6.161314413742902E-4
CTSG	20.0	-0.004487179487179471
MYH11	21.0	-0.004487179487179471
A2M	22.0	-0.004487179487179471
PDGFRA	17.0	0.02115384615384619
CRTAP	3.0	-0.004487179487179471
TGFB1	7.0	-0.00448717948717936
VWF	2.0	-0.004487179487179471
LUM	22.0	-0.004487179487179471
LAMB4	1.0	-0.004487179487179471
COL23A1	24.0	-0.004487179487179471
FN1	23.0	-0.004487179487179471
COLQ	1.0	-0.004487179487179471
SULF2	3.0	-0.004487179487179471
COL1A2	22.0	-0.004487179487179471
CCDC80	20.0	-0.004487179487179471
RGCC	1.0	-0.004487179487179471
ELF3	4.0	-0.00448717948717936
COL7A1	13.0	0.02115384615384619
COL5A3	15.0	0.02115384615384619
BCL3	8.0	-0.00448717948717936
COL8A2	3.0	-0.004487179487179471
FMOD	4.0	-0.00448717948717936
RECK	15.0	0.02115384615384619
PHLDB2	10.0	6.161314413742902E-4
