Item ID	Item value	Change in Kuiper test statistic when item removed
TBX1	3.0	-0.008333333333333304
BCAR3	2.0	-0.008333333333333304
FZD2	1.0	-0.008333333333333304
FZD5	4.0	-0.008333333333333304
VEGFA	4.0	-0.008333333333333304
TTC8	1.0	-0.008333333333333304
STRC	6.0	0.008413078149920317
MYO15A	5.0	-0.008333333333333304
COL8A2	3.0	-0.008333333333333304
CDH23	2.0	-0.008333333333333304
CHRNA10	12.0	0.05833333333333335
EPHB1	1.0	-0.008333333333333304
FJX1	2.0	-0.008333333333333304
NECTIN3	12.0	0.05833333333333335
STOX1	3.0	-0.008333333333333304
NECTIN1	4.0	-0.008333333333333304
