Item ID	Item value	Change in Kuiper test statistic when item removed
TDRKH	9.0	0.027093596059113212
PUS10	14.0	-0.008620689655172598
RNASEL	12.0	-0.008620689655172487
PARS2	10.0	-0.008620689655172487
MEPCE	10.0	-0.008620689655172487
RRP1	1.0	0.027093596059113212
NOL9	3.0	0.027093596059113212
KRI1	10.0	-0.008620689655172487
MRM1	12.0	-0.008620689655172487
WDR46	12.0	-0.008620689655172487
THG1L	15.0	-0.0026683087027916663
EXOSC7	4.0	0.027093596059113212
HELB	12.0	-0.008620689655172487
HENMT1	16.0	0.0270935960591131
TRMT1L	11.0	-0.008620689655172487
ABT1	3.0	0.027093596059113212
TRMT10A	13.0	-0.008620689655172487
TRMT10B	12.0	-0.008620689655172487
METTL1	13.0	-0.008620689655172487
INTS3	15.0	-0.0026683087027916663
ADAT1	11.0	-0.008620689655172487
BCDIN3D	11.0	-0.008620689655172487
WDR75	3.0	0.027093596059113212
RPP25L	13.0	-0.008620689655172487
ELL3	14.0	-0.008620689655172598
RPUSD3	10.0	-0.008620689655172487
TRMT13	12.0	-0.008620689655172487
INTS7	13.0	-0.008620689655172487
INTS8	13.0	-0.008620689655172487
