Item ID	Item value	Change in Kuiper test statistic when item removed
MUS81	13.0	-0.004761904761904856
GINS2	18.0	0.06666666666666654
INTS3	15.0	-0.004761904761904856
NSMCE1	16.0	-0.004761904761904856
BRCA1	16.0	-0.004761904761904856
RAD52	12.0	-0.004761904761904856
RAD51D	12.0	-0.004761904761904856
HELB	12.0	-0.004761904761904856
SLX4	12.0	-0.004761904761904856
RECQL5	14.0	-0.004761904761904856
TIMELESS	15.0	-0.004761904761904856
NABP1	13.0	-0.004761904761904856
EPC2	12.0	-0.004761904761904856
BRD8	13.0	-0.004761904761904856
TP53BP1	14.0	-0.004761904761904856
