Item ID	Item value	Change in Kuiper test statistic when item removed
EIF4A2	15.0	-0.006122448979592021
CLIC5	14.0	-0.00612244897959191
SLC25A2	23.0	0.014285714285714124
MRPS14	14.0	-0.00612244897959191
PARS2	10.0	-0.006122448979592021
ECE2	13.0	-0.006122448979592021
TNF	8.0	0.014285714285714068
RBM4	13.0	-0.006122448979592021
RGS2	12.0	-0.006122448979592021
PDK4	15.0	-0.006122448979592021
CTSG	2.0	0.014285714285714068
HMGCS2	18.0	-0.00442176870748312
PLEKHN1	18.0	-0.00442176870748312
PDK1	3.0	0.014285714285714068
CERS4	17.0	-0.00442176870748312
ARG2	8.0	0.014285714285714068
ST6GAL1	15.0	-0.006122448979592021
ELOVL6	21.0	0.014285714285714124
ACSL3	15.0	-0.006122448979592021
TRNAU1AP	10.0	-0.006122448979592021
TENT5B	18.0	-0.00442176870748312
NT5C3B	14.0	-0.00612244897959191
RPUSD3	10.0	-0.006122448979592021
ST6GALNAC3	23.0	0.014285714285714124
DCP2	12.0	-0.006122448979592021
ABCG1	3.0	0.014285714285714068
GCDH	12.0	-0.006122448979592021
ASMT	2.0	0.014285714285714068
SRBD1	15.0	-0.006122448979592021
GSTT2	13.0	-0.006122448979592021
RBM4B	13.0	-0.006122448979592021
FUT3	3.0	0.014285714285714068
EXOSC7	4.0	0.014285714285714068
ZNF706	13.0	-0.006122448979592021
DPH2	13.0	-0.006122448979592021
DPH5	13.0	-0.006122448979592021
ST3GAL5	5.0	0.014285714285714068
SPTSSB	16.0	-0.00612244897959191
ST3GAL2	11.0	-0.006122448979592021
ZNF540	10.0	-0.006122448979592021
EIF2B4	11.0	-0.006122448979592021
UQCC2	17.0	-0.00442176870748312
NAGA	13.0	-0.006122448979592021
PER2	20.0	0.014285714285714124
PER1	19.0	0.014285714285714124
NAGK	15.0	-0.006122448979592021
GPAM	16.0	-0.00612244897959191
BCL3	9.0	0.014285714285714068
NIT1	13.0	-0.006122448979592021
PNPLA1	16.0	-0.00612244897959191
