Item ID	Item value	Change in Kuiper test statistic when item removed
DET1	13.0	0.03246753246753242
USP31	1.0	-0.015151515151515249
ZFAND2A	1.0	-0.015151515151515249
ECSCR	14.0	0.03246753246753242
UBE2E1	1.0	-0.015151515151515249
PCSK9	2.0	-0.015151515151515249
OMA1	14.0	0.03246753246753242
NR1D1	12.0	0.03246753246753242
USP18	16.0	0.03246753246753242
TRPC4AP	3.0	-0.015151515151515249
RAD23B	1.0	-0.015151515151515249
DNAJC18	3.0	-0.015151515151515249
ARNTL	5.0	-0.015151515151515138
AURKA	9.0	0.03246753246753242
NKD2	5.0	-0.015151515151515138
ACR	2.0	-0.015151515151515249
RNF126	1.0	-0.015151515151515249
ITCH	1.0	-0.015151515151515249
CASP8	4.0	-0.015151515151515249
FBXO4	3.0	-0.015151515151515249
EZR	0.0	0.026515151515151436
HSPA1A	13.0	0.03246753246753242
