Item ID	Item value	Change in Kuiper test statistic when item removed
DPAGT1	15.0	-0.006535947712418277
SLC44A5	21.0	0.03513071895424835
GUCY1A1	14.0	-0.006535947712418277
RRM2	10.0	0.05228758169934644
CKM	19.0	-0.006535947712418277
SORD	20.0	-0.006535947712418277
PIK3CD	7.0	0.05228758169934644
ABHD5	19.0	-0.006535947712418277
PIK3R1	20.0	-0.006535947712418277
PLA2G5	14.0	-0.006535947712418277
CWH43	20.0	-0.006535947712418277
PIGV	14.0	-0.006535947712418277
RAD50	13.0	0.017973856209150485
NMNAT1	12.0	0.03513071895424835
LIPH	19.0	-0.006535947712418277
PDK4	16.0	-0.006535947712418277
MOCS1	15.0	-0.006535947712418277
PIGF	14.0	-0.006535947712418277
