Item ID	Item value	Change in Kuiper test statistic when item removed
SLC44A5	21.0	0.0345238095238099
CSF1R	8.0	0.04285714285714309
PLA2G4F	15.0	-0.007142857142856951
SLC27A1	14.0	-0.007142857142856951
PIGO	14.0	-0.007142857142856951
ABHD3	14.0	-0.007142857142856951
PIGP	15.0	-0.007142857142856951
MTMR8	12.0	0.03452380952380968
PLA2G4A	14.0	-0.007142857142856951
ACSL3	15.0	-0.007142857142856951
PIK3R1	20.0	0.0011904761904764638
PLA2G5	14.0	-0.007142857142856951
CWH43	19.0	0.0011904761904764638
PIGV	13.0	0.026190476190476375
SOCS2	16.0	-0.007142857142856729
SOCS3	8.0	0.04285714285714309
GPAM	16.0	-0.007142857142856729
LIPH	18.0	0.0011904761904764638
PLCB1	20.0	0.0011904761904764638
PIGF	14.0	-0.007142857142856951
CDS2	5.0	0.04285714285714309
