"","Symbol","time","subject","Residuals"
"31","CYSLTR1",0.275197407687663,0.215523977016455,0.509278615295882
"32","PTGIR",0.145546783367919,0.495455104903853,0.358998111728229
"33","CYP4B1",0.313606241232378,0.337780855932601,0.348612902835021
"34","PDK4",0.324856649397366,0.325857210505552,0.349286140097082
"35","HSPB7",0.125808338491082,0.419921359466941,0.454270302041978
"36","ZNF485",0.270785108216793,0.228277811175127,0.50093708060808
"37","RAD52",0.41623323270309,0.2394137422824,0.34435302501451
"38","SPECC1",0.468703029234431,0.148981899812892,0.382315070952677
"39","INTS13",0.497837012062163,0.183857065135865,0.318305922801972
"40","LINC00482",0.234413470631535,0.197949219632745,0.567637309735721
"41","CCDC142",0.371261157687033,0.0884694607924555,0.540269381520512
"42","CDK5",0.111359402041577,0.292396482666013,0.59624411529241
"43","EZR",0.179769249582725,0.4865637147949,0.333667035622375
"44","OCA2",0.119983799227464,0.451305810733695,0.428710390038841
"45","FAM98A",0.405835293582322,0.107462647682848,0.48670205873483
"46","JRKL",0.238277257691133,0.27872905048409,0.482993691824777
"47","TMEM63A",0.281658967412151,0.205860996956764,0.512480035631085
"48","GHRL",0.416366669796906,0.276307912706637,0.307325417496458
"49","ANKRD13B",0.175978095128376,0.241351522875535,0.582670381996089
"50","ANGPT1",0.170722779420064,0.413097358178376,0.41617986240156
"51","OSBP2",0.180566380306988,0.323593074312161,0.495840545380851
"52","CTGF",0.269646317567954,0.467169562567025,0.26318411986502
"53","CNTNAP3P2",0.227224767364724,0.464034188195146,0.30874104444013
"54","RBP1",0.0607911644052879,0.0828412483394672,0.856367587255245
"55","GREB1L",0.125669077020298,0.125363723963716,0.748967199015985
"56","CFTR",0.0407701727163575,0,0.959229827283643
"57","C6orf226",0.480117794446197,0.306830666068786,0.213051539485018
"58","CCM2L",0.279404489624714,0.195201086304174,0.525394424071112
"59","IQCN",0.277885938937934,0.419142192695593,0.302971868366473
"60","PIGF",0.472485344278207,0.192147326100985,0.335367329620808
"61","ACYP1",0.471603079044776,0.0704749543260867,0.457921966629137
"62","ZFYVE19",0.299238313750433,0.224812718963656,0.475948967285911
"63","TBRG1",0.280104752890216,0.326549618827323,0.393345628282461
"64","SPTSSB",0.0912056965656324,0.362708674388928,0.546085629045439
"65","NFKBIE",0.262525254649251,0.396438297495771,0.341036447854977
"66","TIGD7",0.231164626648061,0.227336747341408,0.541498626010531
"67","CX3CR1",0.185242395888788,0.377959676174235,0.436797927936976
"68","SLC16A13",0.308096744219312,0.0415849920123196,0.650318263768369
"69","TTC32",0.574161779882079,0.175848120923504,0.249990099194417
"70","PMEL",0.0719128005063457,0.354574599827712,0.573512599665943
"71","SEPT5",0.240160937664761,0.247534156420063,0.512304905915176
"72","CD36",0.136925972071733,0.323850522008047,0.539223505920221
"73","ZBTB44",0.120060955212112,0.585065114360398,0.29487393042749
"74","ZNF184",0.286508904595948,0.253658773645451,0.459832321758601
"75","KLF9",0.460915104837639,0.0981305789605965,0.440954316201764
"76","HSPD1",0.465365654939509,0.168675377892586,0.365958967167905
"77","MET",0.332252490076764,0.228743128581236,0.439004381342001
"78","SLCO4A1",0.225948188716724,0.340033865414734,0.434017945868542
"79","EGR1",0.311255802167735,0.03419813341491,0.654546064417355
"80","DPAGT1",0.231453936161672,0.633716830656165,0.134829233182163
"81","GLIPR1L2",0.215952268965858,0.568622768124129,0.215424962910013
"82","SELE",0.323559363805661,0.340633534355531,0.335807101838808
"83","NR1D1",0.315568992862967,0.0612506433515723,0.623180363785461
"84","SDCBP2",0.0528421681036518,0.202971514258287,0.744186317638061
"85","GIMAP1",0.234391499772584,0.267155821854901,0.498452678372515
"86","BCDIN3D",0.286563461551444,0.253922557481567,0.459513980966988
"87","DET1",0.467956960118553,0.146154916108679,0.385888123772767
"88","HIST1H1D",0.266284291337769,0.520493705629534,0.213222003032697
"89","BIRC5",0.242139210268221,0.333171539449627,0.424689250282151
"90","TNFSF14",0.153076444080162,0.244350641501819,0.602572914418018
"91","TEF",0.278632694310103,0.265320469535956,0.456046836153941
"92","CSTF2",0.442301201287327,0.150799715581011,0.406899083131663
"93","CHRNA10",0.432553588646012,0.0848655621442213,0.482580849209766
"94","ICAM1",0.261499283696217,0.356182078818866,0.382318637484916
"95","LINC00174",0.187384235058037,0.519936931551264,0.292678833390699
"96","ZBTB16",0.679734874880986,0.0349926357531511,0.285272489365863
"97","STX1A",0.378166112926532,0.0835866029358805,0.538247284137587
"98","RAD51D",0.308968744483387,0.212657126721354,0.478374128795259
"99","KLF2",0.325215040376906,0.217825237394236,0.456959722228858
"100","WWC1",0.0415712288818924,0.362724313567222,0.595704457550886
"101","CWH43",0.0821061331720258,0.145512301581,0.772381565246974
"102","FAM124B",0.142331140803336,0.359372714310973,0.498296144885691
"103","TMOD4",0.348832675967736,0.163408127076656,0.487759196955608
"104","RCCD1",0.283405603485169,0.408500816142155,0.308093580372675
"105","C5",0.403275406432411,0.278856517626383,0.317868075941206
"106","CDSN",0.0764085280374109,0.00937020584739978,0.914221266115189
"107","LYG1",0.396439621114081,0.170740222314071,0.432820156571849
"108","SRSF7",0.322015397539899,0.364612675530479,0.313371926929621
"109","NCDN",0.439969265394337,0.215298590701292,0.344732143904372
"110","DUSP1",0.381318554221747,0.201071052215604,0.417610393562649
"111","PKD1L2",0.204218778369036,0.310595773276221,0.485185448354742
"112","DBP",0.489304571235162,0.0517299922980096,0.458965436466829
"113","PER3",0.571543083267428,0.0489564892360852,0.379500427496486
"114","GZMH",0.172208967074206,0.425641024711746,0.402150008214048
"115","CDON",0.191194433108275,0.163336095387636,0.645469471504089
"116","NFE2",0.107234389685066,0.166959735123187,0.725805875191746
"117","NR2E3",0.204844682150836,0.0359146914243784,0.759240626424785
"118","EBF3",0.216160807451349,0.422195370255305,0.361643822293346
"119","TAF1A",0.452881377815668,0.115713183075792,0.43140543910854
"120","PIK3R1",0.293891766880069,0.244135298723473,0.461972934396458
"121","IGFBP3",0.178375012143948,0.494238571699468,0.327386416156584
"122","NABP1",0.361901950528224,0.0558105415358568,0.582287507935919
"123","CA2",0.104291289976278,0.273459336290706,0.622249373733015
"124","TMEM100",0.213488820186387,0.293781711146017,0.492729468667596
"125","PRDM16",0.123642348910262,0.206763707013436,0.669593944076302
"126","ALOX5",0.2681462629452,0.262639920776408,0.469213816278392
"127","RAD50",0.48873890033081,0.20397403278302,0.307287066886171
"128","PER1",0.518794118240603,0.121501859961765,0.359704021797632
"129","CEP19",0.33197607582195,0,0.66802392417805
"130","PTGR2",0.280921862689119,0.134396399981141,0.58468173732974
"131","C11orf58",0.466802709795491,0.211937435422891,0.321259854781618
"132","DNAJC18",0.237365380807883,0.486212264866001,0.276422354326116
"133","TMEM187",0.425252263434243,0.119990820278173,0.454756916287583
"134","ATG4B",0.484411233385667,0.0159783556925403,0.499610410921793
"135","PPP2R5B",0.373888502411315,0,0.626111497588685
"136","TP63",0.10674850230602,0.6726690577735,0.22058243992048
"137","HMGCR",0.0395065527440669,0.272916171308259,0.687577275947674
"138","NFYA",0.566020278575109,0,0.433979721424891
"139","RPUSD3",0.386237654398875,0.18366132740584,0.430101018195285
"140","PSPH",0.0268051057866805,0.907147025950709,0.0660478682626101
"141","LIPH",0.0347756411283899,0.297167225924711,0.668057132946899
"142","HSPA1A",0.312217635041099,0.276651592131364,0.411130772827537
"143","TMTC1",0.3094310772554,0.187673021195375,0.502895901549225
"144","NKD2",0.190823079421091,0.193331479542521,0.615845441036388
"145","ACR",0.541632867734562,0.0960814162670463,0.362285715998392
"146","ADAMTS4",0.315471013964469,0.25402131411841,0.430507671917121
"147","LAMB4",0.324446012615724,0.27743715318463,0.398116834199646
"148","DCD",0,0.141803683679691,0.858196316320309
"149","BDKRB2",0.291299277730873,0.332783140474225,0.375917581794902
"150","TMEM141",0.316901995051213,0.199288670215788,0.483809334732999
"151","FOXO1",0.269464350227339,0.23089033926749,0.49964531050517
"152","TMEM116",0.337321866205791,0.184326529768825,0.478351604025384
"153","PCSK9",0.155651563445173,0.186057210109374,0.658291226445453
"154","ANGEL1",0.320420841614467,0.31828498601706,0.361294172368473
"155","ZFHX2",0.357283212516691,0.0502954405361316,0.592421346947178
"156","JPT2",0.343653298375025,0.259852385908015,0.39649431571696
"157","TNFAIP2",0.178450421030029,0.591235955708359,0.230313623261612
"158","LRRC39",0.361699303247376,0.166956202692581,0.471344494060043
"159","MACC1",0.0550434817400266,0.315933585780282,0.629022932479692
"160","GUCY1A1",0.192195026829384,0.191639063060282,0.616165910110333
"161","CCR5",0.240147635104324,0.249987393983838,0.509864970911838
"162","MED16",0.277765792015489,0.335704892884465,0.386529315100046
"163","SLX4IP",0.238387857577538,0.13758217699076,0.624029965431702
"164","CYHR1",0.541819258569686,0.0939417198341731,0.364239021596141
"165","FOXN3-AS1",0.192613956408341,0.235473811670696,0.571912231920963
"166","PER2",0.302233924046761,0.139857512050967,0.557908563902272
"167","XAF1",0.183414361430238,0.622036015730407,0.194549622839355
"168","ZCWPW1",0.403679394105256,0.244310675549742,0.352009930345002
"169","MED23",0.388612164277909,0.303201299645606,0.308186536076485
"170","RAD23B",0.42762653203461,0.234209871496996,0.338163596468394
"171","CIART",0.265732164934743,0.308437283857804,0.425830551207454
"172","ALKAL2",0.289213310549231,0.268546909658694,0.442239779792075
"173","TNFAIP8L2",0.24763030204927,0.290404473371764,0.461965224578966
"174","FAM107B",0.229801933482567,0.240263901422837,0.529934165094596
"175","PDPN",0.268519854673861,0.28392652423427,0.447553621091869
"176","LEAP2",0.265878450963704,0.377600960198934,0.356520588837361
"177","DYNLL1",0.471876071593424,0.0442686855393538,0.483855242867222
"178","KLHL9",0.486477584899841,0.132618487394367,0.380903927705791
"179","NIT1",0.336098765222938,0.276270367839317,0.387630866937745
"180","TBCK",0.414034302639371,0.298363156751179,0.28760254060945
"181","TENT5B",0.174280957169826,0.402699828081754,0.42301921474842
"182","PRG2",0.408097289890286,0.194363932235604,0.39753877787411
"183","RASL11A",0.224793788465837,0.286721514278287,0.488484697255876
"184","TRIM68",0.373282153847519,0.291730438328566,0.334987407823915
"185","RNF152",0.0782920876771266,0.392554475111569,0.529153437211304
"186","HCN3",0.260300573905446,0.402943083261694,0.336756342832859
"187","ZNF70",0.385679909097175,0.0773506649002057,0.536969426002619
"188","CSKMT",0.537304753670412,0.0967812844560094,0.365913961873578
"189","TFCP2",0.389413971407599,0.360432484601057,0.250153543991344
"190","CKS2",0.213224258362008,0.245169841271343,0.54160590036665
"191","CEP162",0.27293718043997,0.157484886358415,0.569577933201615
"192","HSPA14",0.448138353723735,0.148698881687943,0.403162764588322
"193","FJX1",0.393758226307818,0.109898904725577,0.496342868966605
"194","FLRT2",0.480242316826393,0.019122290534598,0.500635392639009
"195","TP53BP1",0.552466331532768,0.197100843345812,0.250432825121421
"196","JAM2",0.290895988418051,0.196107212482065,0.512996799099885
"197","ALDH3A1",0.12481909169833,0.374459078581852,0.500721829719818
"198","ZNF248",0.325398025494203,0.187063075692235,0.487538898813562
"199","ABCC5",0.614202851686345,0.025973631131804,0.359823517181851
"200","USP31",0.340295332085564,0.223203772916596,0.43650089499784
"201","GALM",0.225662273569581,0.377858827203436,0.396478899226983
"202","SFXN2",0.19003370080705,0.37692429469423,0.43304200449872
"203","SMG9",0.408016095791136,0.130214608305533,0.46176929590333
"204","PIK3CD",0.100522928980242,0.55683111315029,0.342645957869468
"205","MICALCL",0.0716276591397576,0.0880185023741496,0.840353838486093
"206","ANKRD36B",0.405097276205272,0.242902569350156,0.352000154444571
"207","EPN3",0.0311445214501647,0.24691499473953,0.721940483810305
"208","ZKSCAN7",0.361189712434301,0.274557664405849,0.364252623159851
"209","ATP1A1-AS1",0.401663298446431,0.194853633383765,0.403483068169804
"210","PLCB1",0.312969455870595,0.192528968407533,0.494501575721871
"211","ITCH",0.414343963336131,0.211177782062317,0.374478254601551
"212","CENPJ",0.476482159869169,0.122776378005065,0.400741462125766
"213","EEF1AKMT1",0.392590298500559,0.191339282698802,0.416070418800639
"214","TUBD1",0.418556447250692,0.0141559823606879,0.56728757038862
"215","TMEM104",0.435309573720682,0.130380160221164,0.434310266058154
"216","DEPTOR",0.463456059285255,0.0984727391072091,0.438071201607536
"217","SOCS3",0.13449116246786,0.410081808194971,0.455427029337168
"218","DDIT4L",0.185496652306598,0.508735637254982,0.30576771043842
"219","ST7-AS1",0.610091415315811,0.000295332797652154,0.389613251886537
"220","STOML1",0.496410331169003,0.0347931076747992,0.468796561156197
"221","MOXD1",0.148562098593663,0.382534575864431,0.468903325541907
"222","ZNF425",0.353615358710996,0.0694421321282424,0.576942509160762
"223","RUNDC3B",0.191076011728653,0.422162393847752,0.386761594423595
"224","H1F0",0.2203346748151,0.627265388104208,0.152399937080692
"225","ARNTL",0.800227322914771,0,0.199772677085229
"226","KCNH8",0.132735355572869,0.494405689869881,0.37285895455725
"227","CASC10",0.277369724423241,0.135464560363423,0.587165715213336
"228","ZNF594",0.356255664933566,0.16407130717582,0.479673027890614
"229","DPP6",0.161915530526729,0.286762104477687,0.551322364995584
"230","MST1R",0.13166646085915,0.283890344122762,0.584443195018089
"231","IRF1",0.30077084146949,0.308900594961761,0.390328563568749
"232","BIRC3",0.150784826987031,0.418305485539671,0.430909687473298
"233","TRPC4AP",0.179390740088761,0.507913389808956,0.312695870102283
"234","MRM1",0.275671737758337,0.0685371995123242,0.655791062729339
"235","KCNRG",0.26571238097635,0.265681548223987,0.468606070799663
"236","DENND2D",0.413999961553296,0.15737623887141,0.428623799575294
"237","ZNF692",0.519733218167719,0.0880088618626423,0.392257919969639
"238","MMP14",0.235167281817265,0.219695424587037,0.545137293595699
"239","C19orf25",0.366980317526173,0.312362450593998,0.320657231879828
"240","LOXL4",0.21197687910136,0.397770620790857,0.390252500107783
"241","RNASEL",0.341489339278871,0.356522539934737,0.301988120786392
"242","CXorf65",0.33426130502381,0.154346557326064,0.511392137650126
"243","MOB3C",0.298845664109597,0.140546924723092,0.560607411167311
"244","RTKN",0.249935453798111,0.24112539434405,0.508939151857839
"245","WDCP",0.343894113352363,0.0489512707928311,0.607154615854806
"246","EIF4A2",0.557602854800728,0.214632223868108,0.227764921331164
"247","SLC47A2",0.112067721947128,0.366622043692054,0.521310234360818
"248","ADRA1B",0.373508746869391,0.104585886395374,0.521905366735235
"249","C1QTNF12",0.151690092779072,0.138349858200909,0.70996004902002
"250","PEX6",0.144749508593963,0.71050288259851,0.144747608807527
"251","CLK4",0.376429667276527,0.163819753323808,0.459750579399665
"252","TDRD10",0.170341933498362,0.454413499324577,0.37524456717706
"253","CLK1",0.396995677573261,0.128344772484915,0.474659549941825
"254","CFAP70",0.209156169976312,0.408844205266836,0.381999624756852
"255","ZNF862",0.406070598769008,0.181572653391253,0.412356747839739
"256","ERBB4",0.0886678534353785,0.0923380147412275,0.818994131823394
"257","IFIH1",0.42025768883269,0.15730782718546,0.42243448398185
"258","KATNAL2",0.321846717189068,0.241156580630124,0.436996702180808
"259","TRAM2",0.278475073677778,0.259044896671609,0.462480029650612
"260","CD83",0.190747145531835,0.256620314956902,0.552632539511263
"261","SNTG2",0.448721820043579,0.254304799235361,0.29697338072106
"262","KRT72",0.0131883905633192,0.0503304499324208,0.93648115950426
"263","SYTL2",0.16459830627128,0.393181607461299,0.442220086267421
"264","OTX1",0.0479270075002073,0.443859495390515,0.508213497109278
"265","GCNA",0.3576326183436,0.0762944652037333,0.566072916452667
"266","MTFR2",0.195367410059412,0.422514572121112,0.382118017819476
"267","TSGA10",0.338749490340408,0.0790659597013876,0.582184549958204
"268","SEMA4F",0.259603116607611,0.394363067582586,0.346033815809803
"269","CYR61",0.314322988808667,0.344728402591794,0.340948608599539
"270","SAMD9L",0.356760695621763,0.382285778623674,0.260953525754564
"271","THAP8",0.37361206556078,0.137146346285307,0.489241588153913
"272","CRELD1",0.498063132065201,0.273226977806171,0.228709890128627
"273","DZIP3",0.381988241305593,0.104948033313988,0.513063725380419
"274","ESRP1",0.16106121476497,0.518235306100652,0.320703479134378
"275","LIFR",0.25753077036814,0.395998633953265,0.346470595678595
"276","UBE2E1",0.298125497516413,0.455446111293788,0.246428391189799
"277","HOOK2",0.245469426224072,0.158374879967906,0.596155693808021
"278","POU2F1",0.222654916653135,0.570909830546381,0.206435252800484
"279","NDUFAF5",0.341848600737663,0.16597998070432,0.492171418558018
"280","FILIP1L",0.160854735288929,0.308058202138225,0.531087062572846
"281","THAP1",0.327041239112803,0.351083004497573,0.321875756389624
"282","FASTKD1",0.489164114940443,0,0.510835885059557
"283","MEGF6",0.441376462139927,0.202970308724791,0.355653229135282
"284","SLC20A2",0.441480653713294,0.1720149463084,0.386504399978306
"285","CTNNBIP1",0.182345020261421,0.320828006595923,0.496826973142656
"286","HMGB3P1",0.199616812702444,0.39088487322661,0.409498314070946
"287","CHODL",0.232194978272966,0.421831104699225,0.345973917027809
"288","NFIL3",0.306194588394765,0.168995200180884,0.524810211424351
"289","CRYM",0.0884658244334291,0.553908327571273,0.357625847995298
"290","HIGD1B",0.388985108353057,0.227150439874866,0.383864451772077
"291","MAMDC2",0.203372857012304,0.388663565102341,0.407963577885354
"292","HIST1H1B",0.102232517586093,0.680267554320854,0.217499928093053
"293","CAB39L",0.196543434513155,0.248261400581353,0.555195164905492
"294","ZNF30",0.250481404984062,0.442916954309055,0.306601640706882
"295","CITED4",0.0572257613457806,0.25202015409047,0.690754084563749
"296","TMEM139",0.252182063182085,0,0.747817936817915
"297","SBSPON",0.155194542487967,0.472685355262982,0.372120102249051
"298","IL33",0.13752831324438,0.549609099793728,0.312862586961893
"299","ACKR4",0.207953491608262,0.546374133472195,0.245672374919543
"300","ZNF239",0.453966751654173,0.180848269704368,0.365184978641459
"301","RBM14",0.626210307604471,0.0267983459672241,0.346991346428304
"302","ST6GALNAC3",0.221251595526348,0.236258616308216,0.542489788165436
"303","BRIP1",0.215319471800902,0.267539555621683,0.517140972577415
"304","BBS10",0.258163949398363,0.489898104896964,0.251937945704673
"305","SLC15A1",0.0494371556233759,0.142491746845756,0.808071097530868
"306","C3orf35",0.342800382625173,0.15277039490205,0.504429222472777
"307","SELP",0.079508306992354,0.613675726093792,0.306815966913854
"308","VPS33A",0.383281725576829,0.0256557454413276,0.591062528981844
"309","RGS16",0.268743079703038,0.21290146714678,0.518355453150183
"310","HOXD10",0.228865269622086,0.387219286473378,0.383915443904535
"311","RPGR",0.22988559595551,0.424088131828294,0.346026272216196
"312","STAMBPL1",0.350334107646557,0.217549469591639,0.432116422761805
"313","KLK1",0.0630888358264662,0.203155020085606,0.733756144087928
"314","NR1D2",0.422581844460496,0.278937793239759,0.298480362299745
"315","ST6GALNAC1",0.329830572632921,0.353347358854196,0.316822068512884
"316","LMAN2L",0.483032640819875,0.155956287131342,0.361011072048783
"317","FBXO36",0.243550572143339,0.497355233404088,0.259094194452573
"318","GLYATL1",0.0542013107279014,0.482704036090446,0.463094653181652
"319","DNASE1",0.20880063731656,0.0400731549671213,0.751126207716318
"320","CCDC102B",0.187421873625164,0.378117268928334,0.434460857446502
"321","CEP152",0.373055031996167,0.0620582894250243,0.564886678578808
"322","ECE2",0.210985785298078,0.331810820268448,0.457203394433474
"323","TSKS",0.0745609021683862,0.648479364125828,0.276959733705785
"324","DACT2",0.297165959232642,0.29518636602825,0.407647674739108
"325","HSPB3",0.188832949703822,0.233025664840285,0.578141385455893
"326","CNR1",0.556247793712264,0.211476808392215,0.232275397895521
"327","RIMBP3",0.398165582412999,0.240137690001622,0.361696727585379
"328","FMO4",0.395548241831961,0.131694649122794,0.472757109045246
"329","HSPH1",0.519562916491317,0.0676219885188372,0.412815094989845
"330","ARMCX2",0.456961590641067,0.189837584753024,0.35320082460591
"331","ZFAND2A",0.370900730769378,0.265192747459331,0.363906521771291
"332","FGFBP1",0.419119112753133,0.0150133214790258,0.565867565767841
"333","UQCC2",0.282700866492426,0.357452089693105,0.359847043814469
"334","FAM107A",0.25489212083077,0.501711544260745,0.243396334908485
"335","CBFA2T3",0.232779089590225,0.328999970378891,0.438220940030884
"336","HPDL",0.305820496188088,0.0357394840565576,0.658440019755354
"337","TMCO6",0.506680888549838,0.168540682786431,0.324778428663732
"338","SLC28A3",0.0665265471978949,0,0.933473452802105
"339","CCDC90B",0.446835146119193,0.202621188239295,0.350543665641512
"340","HEY1",0.275068392622162,0.387303286753987,0.337628320623851
"341","PREPL",0.529790765796445,0.154967916355181,0.315241317848373
"342","SALL4",0.390216020839506,0.208430756460691,0.401353222699803
"343","PAOX",0.316941174246019,0.342693311388942,0.340365514365039
"344","DMRTC1",0.145367859059239,0.409295504451545,0.445336636489215
"345","SRBD1",0.483235052866755,0.232718318894626,0.284046628238618
"346","GALK2",0.337276547228413,0.351505841064638,0.311217611706949
"347","HDHD2",0.377099122518464,0.228627926890848,0.394272950590687
"348","PPP1R10",0.376584232809025,0.0604175056508363,0.562998261540138
"349","ZNF284",0.206491351020799,0.397074903617789,0.396433745361412
"350","KCNJ2",0.124145947257455,0.190622804965106,0.685231247777439
"351","CENPN",0.184125316479304,0.382508833787742,0.433365849732954
"352","ZNF404",0.532389972066772,0.181460597424926,0.286149430508302
"353","MAP3K10",0.203003181892408,0.171624957038584,0.625371861069009
"354","ZNF267",0.222435906197307,0.43831827154867,0.339245822254023
"355","STRBP",0.255333681095606,0.282445549595076,0.462220769309318
"356","ZMIZ2",0.323053261583126,0.280436697702082,0.396510040714792
"357","PRIMPOL",0.143815117741037,0.598469721027953,0.25771516123101
"358","SERTAD1",0.394772823299547,0.130509997461317,0.474717179239135
"359","LYPD5",0.0619518734328166,0.092082964544023,0.84596516202316
"360","RSRP1",0.382384351068912,0.107521398926195,0.510094250004893
"361","PARS2",0.243303314435635,0.0986074699386274,0.658089215625738
"362","SNX8",0.494622193818706,0.10954502409356,0.395832782087735
"363","PUS10",0.286464707094917,0.177012434265363,0.53652285863972
"364","EPHX2",0.20000648161999,0.451871233891776,0.348122284488234
"365","SLC9A3R2",0.136796934004355,0.672636231815938,0.190566834179707
"366","MUC15",0.0787443243553775,0.418147013539778,0.503108662104845
"367","NANOG",0.346281491050174,0.408012622783896,0.24570588616593
"368","IRF7",0.552207360912308,0.0974170626917325,0.350375576395959
"369","PRKACB",0.426985186552685,0.106342088327383,0.466672725119932
"370","ADAMTS9",0.143330213407582,0.117235426150496,0.739434360441922
"371","ZNF232",0.167373432032028,0.615414744015335,0.217211823952636
"372","PPID",0.475936174593164,0.191925501222534,0.332138324184302
"373","HELB",0.365503314958794,0.102257465202729,0.532239219838477
"374","SCGB1D1",0,0,1
"375","TMEM61",0.165742517534688,0.165755583529632,0.66850189893568
"376","TNNI2",0.184113470344212,0.250678007677128,0.56520852197866
"377","FANCI",0.418797414141238,0.289037640632715,0.292164945226047
"378","KITLG",0.386806712390401,0.149638170188922,0.463555117420677
"379","RSPH14",0.22149024189548,0.312111050512557,0.466398707591963
"380","KLF8",0.584393998241149,0.105145178772581,0.31046082298627
"381","ZNF397",0.428916843330098,0.173695366699164,0.397387789970737
"382","SGK1",0.210014782305305,0.325201760832188,0.464783456862508
"383","AADACL2",0.0982534023034734,0,0.901746597696527
"384","ICA1L",0.178359597556021,0.252210618391927,0.569429784052052
"385","DCLK1",0.185544716860121,0.212014033710445,0.602441249429434
"386","FKBP5",0.504270514668774,0.190050326241672,0.305679159089553
"387","FAM209A",0.438517331633638,0.248939243948478,0.312543424417884
"388","IL37",0.0369943977757648,0.129611237438216,0.833394364786019
"389","CH25H",0.21871855836118,0.502146539356645,0.279134902282175
"390","HES2",0.221468374873998,0.293912354558636,0.484619270567366
"391","ABCB6",0.48981559083012,0.0678054691739412,0.442378939995939
"392","SENP8",0.363689789543595,0.252548682002199,0.383761528454206
"393","LY6G5B",0.359964831421201,0.274874560202648,0.365160608376151
"394","ZNF395",0.429739138793158,0.140894303045177,0.429366558161665
"395","ATP6V0E2-AS1",0.36785193411476,0.0639530782972103,0.56819498758803
"396","HIST1H1E",0.235919309487659,0.592492726802711,0.17158796370963
"397","DNAJA1",0.406954356813448,0.180551521555893,0.412494121630658
"398","EPM2AIP1",0.286136275635,0.0470852776815424,0.666778446683458
"399","SLC2A1",0.347616542020475,0.268588453561256,0.383795004418269
"400","BBC3",0.200555869188089,0.249675246870267,0.549768883941644
"401","AMIGO2",0.224128333412029,0.339435307594225,0.436436358993746
"402","TNF",0.187210260528884,0.350420826641786,0.462368912829331
"403","INTS3",0.424545687864697,0.21340160874591,0.362052703389394
"404","SLC25A20",0.176800778301616,0.356003899260504,0.467195322437879
"405","JPH2",0.072652782624071,0.276018375681575,0.651328841694354
"406","SAC3D1",0.450923179072476,0.0618947316179015,0.487182089309622
"407","INTS7",0.289633621843452,0.196620435011915,0.513745943144633
"408","CLIC5",0.289282104103794,0.161037259593648,0.549680636302558
"409","TPST2",0.322547227866597,0.438070076770925,0.239382695362478
"410","MORC2-AS1",0.222218884562847,0.539163197192704,0.238617918244449
"411","VASN",0.289991292606351,0.359787764300348,0.350220943093301
"412","CTSV",0.00820081850458782,0.0453019002724941,0.946497281222918
"413","EPC2",0.493303907825166,0.107694054380927,0.399002037793907
"414","ARID5A",0.324265939144755,0.321343181338763,0.354390879516483
"415","ATP6AP1L",0.174187236619859,0.576986184149043,0.248826579231099
"416","HEYL",0.32599246367344,0.18683264695201,0.48717488937455
"417","CDADC1",0.271706759661108,0.121780192808591,0.6065130475303
"418","ATG16L2",0.353717518062063,0.0675006674448929,0.578781814493044
"419","CEBPA-DT",0.252999584792324,0.298104301754161,0.448896113453514
"420","ANKFN1",0.202860677118968,0.29821106429319,0.498928258587841
"421","KCTD4",0.0505454542655655,6.67953328556662e-17,0.949454545734434
"422","FAM20A",0.299001983152117,0.328232433282519,0.372765583565364
