"","ProbeName","Amp","var_A_subject","phase","var_phi_subject","magn","var_magn_subject","Symbol"
"19","A_24_P382489",0.327840085740245,0.00147703110420187,-0.0816824123142598,0.0187410076608685,5.2020801408102,0.0357103395272594,"SLC27A1"
"20","A_23_P163467",0.305676813397753,0.0251075979568196,-1.43098217016316,0.0594731618813992,5.94201551133659,0.116302450966247,"CCDC9B"
"21","A_23_P162874",0.805167128309391,0.0656867774737358,-6.84374343403999,0.111469210208137,6.23067153468851,0.227422181465727,"HSP90AA1"
"22","A_23_P106973",0.178556951305667,0.00657660363045749,0.718573758187983,0.101083432124984,8.13062152107035,0.023382859362485,"SEPT9"
"23","A_23_P7732",0.390774157778608,0.00652106741002209,2.21857632875246,0.00848542620118272,6.18903491302754,0.0486123045915546,"CETN3"
"24","A_23_P42265",0.397245955846927,0.0348408656537663,-0.642786763772363,0.0171767536987785,5.47022391026002,0.0136341547474364,"APOM"
"25","A_23_P122197",0.413773806597932,0.017778870238573,1.99635383989599,0.000879434540152362,7.83327596323833,0.0339493341974029,"CCNB1"
"26","A_24_P932418",0.268784002574712,0.0100323906611552,-8.92000263735428,0.116325007301326,7.23741362089061,0.252264229986501,"AP2A2"
"27","A_23_P1331",0.179192215813419,0.00234018156443199,3.88215049927835,0.077998614287617,8.79707202766339,0.130796489201715,"COL13A1"
"28","A_32_P101570",0.333548912857712,0.00103085271118745,-8.45996501756455,0.0154687526967868,5.32960295945539,0.0174392998330428,"TPTE2P5"
"29","A_23_P139786",0.138933137737258,0.000357959838244535,2.30735365784458,0.281553819416265,6.69125039574164,0.107735982550419,"OASL"
"30","A_23_P113393",0.275152798119129,0.110318976268684,7.31305528720967,0.00271216978871541,8.98679423657745,0.074953430855194,"APLN"
"31","A_23_P15202",0.332440321702701,0.00658533292562085,-3.08364686957626,0.0934477535319181,10.8472731964529,0.00595343958073238,"DHODH"
"32","A_23_P120002",0.171966152211657,0.00931828569039514,0.970615045918982,0.094620646648755,8.01381796128187,0.0465693559793087,"SP110"
"33","A_24_P37409",0.0822924177086131,0.00118597286708884,0.786454152178753,0.352196868399995,7.30650163391418,0.0558153081370214,"DUSP2"
"34","A_23_P111635",0.260536219375836,0.00562014003390331,1.24131250822931,0.149518791771966,10.5147452124808,0.0337995941971903,"STYXL1"
"35","A_24_P190877",0.248968103925552,0.00401256217198378,-4.71240729760216,0.180583264103049,10.1719962187067,0.0263435519526987,"TRMT1L"
"36","A_23_P113111",0.368960716647996,0.0213017321278714,1.46254103433211,0.0854438029775975,6.79107534996576,0.107803436564593,"AR"
"37","A_23_P115824",0.317679385389646,0.00132964968795341,4.08900331625726,0.132850893839405,5.80290714722823,0.02983472801636,"HNRNPH3"
"38","A_23_P138137",0.299417923939573,0.0146402341556703,-10.506115465835,0.0462206818223007,5.97384798289535,0.2601006255953,"OMA1"
"39","A_24_P50972",0.189972828791518,0.00313573987406603,-0.700669550731671,0.0289768416802068,8.95857531867372,0.00527577545794492,"GOLGA6L1"
"40","A_23_P115885",0.28543093439639,0.0124669930857817,-7.52089654761056,0.00774377475595853,5.98989457322062,0.0825304609783878,"MINPP1"
"41","A_23_P112950",0.348629703425301,0.00692353358264942,-10.1903212876395,0.169832638218554,8.80412302168455,0.0592749865562011,"ATF7IP"
"42","A_23_P106661",0.355459419766021,0.00199236838030868,1.12787586729407,0.0584026555856415,6.73901520393772,0.0639776634480048,"CMTM1"
"43","A_23_P11685",0.256538277661001,0.0106194154609776,-0.434236589348565,0.0704552863906653,8.80040323912286,0.0084962126468251,"PLA2G4A"
"44","A_23_P118894",0.225042372037514,0.0127325050829156,-1.23305334722393,0.0639159520845235,9.05979970503442,0.0107201828539895,"PRR15L"
"45","A_23_P146855",0.0714661001024827,0.000310735988258005,-3.88551032490148,0.194222546884701,5.10477302259224,0.087139801206143,"MPPED1"
"46","A_23_P12147",0.215669819769696,0.001537816462876,-11.0999726287735,0.0120441232654384,7.58073684505242,0.185285923144956,"C1orf74"
"47","A_24_P137897",0.151592958810634,0.000113648777765183,-0.227962212458853,0.0622187624159763,8.85393998248001,0.0900916707659487,"IFRD1"
"48","A_23_P4662",0.284783454870418,0.0338164977126024,10.7465521654466,0.602306007704597,5.44454323915493,0.043000101679783,"BCL3"
"49","A_23_P13033",0.296991684905541,0.0804798654766836,4.95717466448156,0.132125122657648,8.06906648356472,0.207080007386903,"RBM4"
"50","A_23_P323143",0.13962455810007,0.000820051531812747,-11.2823632973527,0.334358573670294,8.43803675297333,0.0758621640060487,"ZNF767P"
"51","A_23_P100632",0.397312070441104,0.0271976871184413,-11.8094753622557,0.138530332537136,10.73187214439,0.14160351987149,"JPT1"
"52","A_24_P339071",0.146517966470868,0.0016876770800688,-7.79578615353812,0.571167229565698,10.1884520566221,0.0904067168967013,"CDR2"
"53","A_23_P24104",0.488910365469113,0.0300977922107905,-9.76056828304515,0.0171302565682994,8.4730563644831,0.213624112421776,"PLAU"
"54","A_23_P372834",0.0992497424107525,0.000176514980037683,2.14286018008186,0.0822930635610121,7.24093503098031,0.169463541585795,"AQP1"
"55","A_24_P47988",0.269066770756725,0.0860263323572222,6.27443203580856,0.145246535026061,6.78480014114458,0.340147278959896,"ELL3"
"56","A_23_P8640",0.308583823402365,0.0280473722980364,-10.796094152969,0.0163330589361379,8.98659043473303,0.0873700283333059,"GPER1"
"57","A_24_P117029",0.174540194691717,0.0104920905701549,-1.3642411629747,0.13697942639947,7.58070487110779,0.0295847292953604,"LDLR"
"58","A_23_P207400",0.0795618736868745,0.000142895297399729,-0.0569983994509869,1.14321329333068,7.91633440733879,0.0128805311777084,"BRCA1"
"59","A_24_P925635",0.506983434701331,0.00825270255592581,6.75916838395203,0.392433501329433,10.2713494562374,0.0589275024481885,"SEPT7P2"
"60","A_32_P1701",0.308370588529838,0.00343165142252462,0.89534916838855,0.0643621058895533,9.61061404026042,0.0209258302918538,"POLA1"
"61","A_23_P14636",0.283913427589128,0.00922970745171284,1.25909190581613,0.089651955673159,6.32977809948212,0.0281547686679501,"MFAP1"
"62","A_24_P148499",0.270003228061034,0.00223284636240143,-2.90236721536752,0.24129700955519,8.25938724115928,0.129522529062092,"CASP8"
"63","A_24_P173754",0.158329115395774,0.00602658187596157,-10.4632413488193,0.992151659094142,12.9592654945487,0.0150004366143137,"C1orf21"
"64","A_24_P34944",0.394675381734566,0.0123871261898279,5.81308985813147,0.166253893297577,7.38193819012846,0.146883038061144,"PCDHGA12"
"65","A_23_P79441",0.0114493137936001,0.00298111441341032,-8.47145861785423,4.39391619464501,8.68078713001515,0.0641419530997049,"C2orf42"
"66","A_23_P426989",0.190877436403893,0.00177129226679863,-1.53364037996387,0.362957313010935,7.26401927286006,0.0283137475972287,"SH3BP5L"
"67","A_23_P56567",0.21824956672186,0.00025340713831284,1.29404616089124,0.0722600304304565,7.31592760358765,0.000475847883167059,"GEMIN6"
"68","A_23_P128728",0.566303257626323,0.0211502540130101,3.51155792983978,0.0892473515299564,8.44365075801943,0.231347824910822,"ARG2"
"69","A_24_P10233",0.323287865103192,0.0485301933191407,-9.04714238954973,0.0598405663418602,6.98271589400469,0.178009041779183,"DAPK2"
"70","A_32_P112279",0.124063346174208,0.00539151934168612,0.281285924176041,0.0613758791799341,9.20762541798813,0.039325997612778,"CHTF8"
"71","A_23_P314712",0.265328691879925,0.0245785224241863,-0.486281539929262,0.123587592035602,5.64972909848359,0.0311418926292099,"CABYR"
"72","A_23_P101246",0.378597296128524,0.010167445422578,-0.299126620181857,0.000564590132663497,6.69395847702161,0.0439405173915467,"VSIG10L"
"73","A_23_P157865",0.373118105484068,0.0222811109504582,-10.7924255865988,0.00207455096726602,8.5751721088811,0.0283202954908919,"TNC"
"74","A_23_P127948",0.335676410270314,0.00218331736869759,0.384193216336132,0.02902764806868,7.33624444944293,0.0220467425334406,"ADM"
"75","A_23_P106145",0.242852147946702,0.00308635515856714,-9.71538905465369,0.343380378266482,10.2634651859922,0.0444395673180511,"ERO1A"
"76","A_23_P83736",0.286831308121668,0.0194554228315359,0.742952347994975,0.113915464283112,7.51602264510939,0.0317026649439269,"ING2"
"77","A_32_P140139",0.200813700392364,0.00320783367979301,-10.8371622870553,0.962542060968866,10.8734378150312,0.0625573313999007,"F13A1"
"78","A_23_P330070",0.359957283687572,0.0215062277069443,-1.23854755361466,0.063554749270412,8.59678961716865,0.0183546746151129,"TFPI"
"79","A_23_P49924",0.113337657830147,0.000372077248291699,0.105779041471129,0.127844212255713,7.60755288555062,0.0388738876571149,"NT5C3B"
"80","A_23_P103486",0.260886007341093,0.0337295779016907,2.98218557393589,0.129685861114115,7.8072657916031,0.0841508038245264,"CYP2J2"
"81","A_32_P76720",0.295756118216119,0.00282936009019127,-11.7602828383376,0.294274877426252,10.4056729002994,0.196738506419634,"NT5DC3"
"82","A_24_P413126",0.165855018511383,0.00279354122401391,2.26443436557237,0.876560822501413,5.06417772435026,0,"PMEPA1"
"83","A_23_P122863",0.264855386978377,0.0067921180779358,-8.79675556788398,0.233131039922919,6.43092890056851,0.154548786142898,"GRB10"
"84","A_23_P121657",0.202526931891115,0.0387161879274831,-1.57080241854987,0.609154000774502,5.13093930276726,0.041299396252291,"HS3ST1"
"85","A_23_P53668",0.288885267321976,0.0214498926589134,-0.748916587196021,0.0210119977311729,6.0872229304433,0.0538469977253802,"NFYB"
"86","A_23_P103775",0.307791013299818,0.00381619036780862,3.13492168203165,0.0680852279985628,6.62012705671241,0.0412457814501371,"LRRC8C"
"87","A_23_P104318",0.373689921365159,0.00937117650066194,-9.45212947806746,0.0747305270334903,6.02047395466811,0.0517277777071508,"DDIT4"
"88","A_23_P69437",0.105546592446416,0.0182518988989602,-8.7439178138168,0.471793154069992,5.1878946438681,0.172768933289547,"YEATS2"
"89","A_23_P22660",0.26496011731126,0.000212973342469655,-0.20596641004609,0.212853450804057,5.63663065098557,0.0464821736367577,"CYSLTR1"
"90","A_23_P368996",0.329351271405517,0.0283809444746325,6.16939195330149,0.162819547884709,6.87892422139391,0.127046094500622,"LRRC56"
"91","A_23_P166526",0.273858782514539,0.00814573685530369,-10.5096182783885,0.446318558846291,5.96353729667572,0.0869720031890518,"RIBC2"
"92","A_23_P340848",0.123526010585153,0.00688719813797503,0.480285303675907,0.308117772266003,6.66766460030927,0.088675549495357,"PTGIR"
"93","A_23_P337262",0.542897545822031,0.017800485604297,-11.6673146651644,0.00659809641132959,8.59990355549088,0.391663001534418,"APCDD1"
"94","A_23_P114713",0.284307057232816,0.00225266298647098,-11.0130415269509,0.023593595285207,6.77865205590141,0.160837893750362,"CYP4B1"
"95","A_23_P121602",0.266156055368738,0.00655830784036664,11.4650088825235,1.42693719868729,8.33249770249789,0.0392131721209099,"SAP30"
"96","A_24_P301547",0.170262973687815,0.000639252263285635,1.64595816509437,0.690233231848679,9.25489485568949,0.105775488916201,"C17orf80"
"97","A_23_P148821",0.300103547363859,0.00255021838727725,-11.0186005593661,0.13046845991296,5.88097359464981,0.0386651076488918,"DPH5"
"98","A_24_P243749",0.0179181288828841,0.00550888360574827,-0.100167732961372,115.299024995308,4.79701744537607,0.0134411956630758,"PDK4"
"99","A_23_P103703",0.148504099285434,0.00826869288577065,-3.83021160535944,0.202098251776358,6.21614560600121,0.198159519663127,"HSPB7"
"100","A_23_P114947",0.255399381428512,0.00158033287301349,-0.737006651622325,0.0206545022639897,6.06414236972182,0.072889289556636,"RGS2"
"101","A_24_P277934",0.118295373613875,0.00910416704617488,5.49947916271012,0.725962462980303,8.7081949884819,0.119615249524631,"COL1A2"
"102","A_23_P115861",0.229522910287443,0.0151560594341756,2.33927140739087,0.0613936991008066,6.04382324596808,0.0753722019255435,"ZNF485"
"103","A_23_P64990",0.369719994286909,0.0807390601134114,3.34124889370583,1.45094239246168,7.21014867192347,0,"RAD52"
"104","A_23_P38567",0.306174956666738,0.00298989437327244,-9.31206857449185,0.00852245115576487,8.12832051364753,0.0347084872304887,"SPECC1"
"105","A_23_P36464",0.159950032690584,0.0026928883007972,2.31004946620784,0.0295731745521787,8.39998239961588,0.0857931423557303,"INTS13"
"106","A_23_P397376",0.291364173773881,0.00446238503023677,2.93056394986174,0.162770055626987,6.69417334319782,0.03824249962764,"MAF"
"107","A_24_P323084",0.160460220560037,0.00123405132846052,4.49465240576756,0.311470882981463,8.92538285364197,0.0267465815381162,"LINC00482"
"108","A_23_P110837",0.30465158991686,0.00195407901432242,-10.0515922345805,0.0688990597260835,10.0403264644498,0.0727516426510296,"IRX4"
"109","A_23_P424712",0.305737468604009,0.00476663149112698,1.74902297683998,0.0348307245707795,8.16092314855229,0.0228062559886081,"CCDC142"
"110","A_32_P181020",0.0642743264896869,0.00384565036448981,-2.87345822652391,0.531921969700165,6.49164521091645,0.0675267126352596,"DXO"
"111","A_23_P8400",0.245922001604181,3.5192405718911e-06,2.11409812028761,0.0872434116068132,7.22015021628318,0.0153909441562871,"CDK5"
"112","A_23_P19590",0.29856567490102,0.00658121347026506,2.29987409374103,0.00128130874501322,9.70152212646797,0.00568021956189835,"EZR"
"113","A_23_P307392",0.104795570402812,0.000122699643093768,5.00134362694867,0.04748605692642,6.71476112773029,0.0306872521140489,"DPF3"
"114","A_23_P129133",0.147446630948034,1.45837868669807e-06,-2.42985123820768,0.00675947268079517,7.59956660690568,0.0201439180534703,"OCA2"
"115","A_23_P107432",0.138794477551414,0.0376885877239362,-8.4694407870437,0.410490136410094,6.85599016926427,0.236512181749877,"LINC02076"
"116","A_23_P130343",0.251362336485761,0.0204765245435517,0.0541745105223467,0.0618384320538826,6.46230529655827,0.0939712882122928,"KCTD1"
"117","A_23_P212617",0.273108332791048,0.0152262728617092,-7.88619737972399,0.151395511024366,9.03960086550419,0.631725146209567,"TFRC"
"118","A_23_P131383",0.154425364817719,0.00788887624496778,-0.344270493699203,0.105602191132321,6.94741465516812,0.025798142967146,"FANCL"
"119","A_23_P401547",0.237396790290716,0.0368633352845884,-0.615984266820611,0.384180503437161,6.77074053813478,0.0776668684623259,"NECTIN3"
"120","A_23_P202737",0.0809176746483572,0.00457457139839983,1.87983019062693,0.259908008091632,6.83129089738674,0.0177375728583707,"JRKL"
"121","A_23_P200489",0.297774014111962,0.0202765404676851,1.37994850109715,0.0253249906254235,9.31661950038302,0.0428016091845109,"TMEM63A"
"122","A_23_P40956",0.217550150537138,0.00473258370877991,1.70905843665745,0.0202470983933355,8.44530741220377,0.0684886943746585,"GHRL"
"123","A_23_P9255",0.00796520365163223,0.000292309221410366,9.02791235052427,10.2758471620143,8.01562027019395,0.0724746092586394,"SYK"
"124","A_23_P161998",0.292934008569128,0.0212756442833479,-9.19208699305072,0.158822439908735,7.60510694692707,0.0665914362121524,"HPX"
"125","A_23_P380881",0.169795821303604,0.000349113374362982,2.81600085403312,0.00169126811811205,7.54240313251679,0.0485688176268788,"ANKRD13B"
"126","A_23_P216023",0.217468370913533,0.0158057199925581,0.950537994276601,0.690367043293333,4.31569447778408,0.0469181823704231,"ANGPT1"
"127","A_23_P321935",0.349467885859506,0.0319984988965896,3.73500122586872,0.0904050593070875,6.14474668075214,0.191035300226488,"OSBP2"
"128","A_23_P14559",0.218805924590505,0.00705707725386212,3.22838347352265,0.0346778743166734,8.75589772694728,0.0488749024754347,"RIPK3"
"129","A_23_P19663",0.130074409019603,0.0166432436142044,-0.431886868673889,1.65064815958261,6.77304020271217,0.0457998174509981,"CTGF"
"130","A_23_P20532",0.198486425950614,0.000715746707355484,-9.88980254409091,0.404205027830636,8.52112414127493,0.01142764449786,"CNTNAP3P2"
"131","A_23_P257649",0.174242797925669,0.00428392038162393,2.77157935183314,1.21973526550009,5.52645498530773,0.00278447539881516,"RBP1"
"132","A_32_P30905",0.184214381223677,0.000808120956790154,0.617292959557221,0.113473990355092,10.0739336424933,0.016266570165267,"WDFY4"
"133","A_23_P119040",0.123707120852746,0.000213852029188147,-7.57785389461814,0.0586552544286146,8.19358898067149,0.0598206647139329,"GREB1L"
"134","A_23_P84995",0.277880637080588,8.73373372148658e-05,-3.92019176866128,0.0861907432446624,8.63410892173063,0.0616443723292636,"MTMR8"
"135","A_23_P106898",0.158072266757549,0.00395023707721092,0.509057261329712,0.10698925966566,8.26163897035517,0.0336216135887578,"ORAI3"
"136","A_24_P373174",0.212152696855271,0.00208251762893367,-0.763674281555983,0.0180493704375113,6.77050750479555,0.2316842363762,"RAB27A"
"137","A_24_P173124",0.297323077040554,0.0488260987138244,-1.50066187908319,0.0505567743005391,7.12383913919355,0.105449477636523,"FLCN"
"138","A_23_P377339",0.0651209713759535,0.0497506002640959,-0.326498376802686,0.215600454583348,10.3084125130677,0.236146466793123,"C4orf36"
"139","A_23_P211039",0.266487857282721,0.00400001065991109,-1.32326641231247,0.166729895726965,5.00192791787544,0.00609234172890131,"ADAMTS1"
"140","A_23_P52531",0.237019698557568,0.00199668895311603,0.036973800177176,0.194210208825772,6.79267228317309,0.0303976306858505,"FAM24B"
"141","A_23_P414713",0.00943661882073546,0.00071430730717604,-7.08037998790982,0.0216229617471885,6.76878736370721,0.00917770369336518,"ZNF528"
"142","A_23_P215720",0.614469142309167,0.0236669205984559,-11.5586590849485,0.0136312160334415,8.84271367010357,0.0570972911716226,"CFTR"
"143","A_32_P149174",0.314424607473255,0.0142762976348276,-5.22036314636208,0.0128263151099922,9.79167670637328,0.215486192383279,"C6orf226"
"144","A_23_P31224",0.0846369597458243,0.000356696434720512,1.90799212217493,0.626440171737021,6.20385451962451,0.10684956104029,"PILRA"
"145","A_23_P85903",0.268250160444675,0.0184559645334967,-0.72263155699635,0.0464435226705873,7.17650404758163,0.0316388445873594,"TLR5"
"146","A_23_P91414",0.267559247654014,0.0151153569730712,-3.70762763644722,0.123331878161626,10.4329913049891,0.0335016947994929,"CCM2L"
"147","A_23_P95823",0.365341435786449,0.0713517334790836,6.71554768197054,0.338722635674845,10.2018308642115,0.183173544756722,"NSMCE1"
"148","A_23_P130974",0.288999278411855,0.00518544322862366,-10.9603192816678,0.0145190493130202,7.57083921667155,0.18904241291051,"IQCN"
"149","A_23_P152047",0.221262337625353,0.00941322136511943,1.60883517802713,0.508343237245664,7.76960709140528,0.0204826049238018,"SCAMP5"
"150","A_23_P131653",0.0889054701570846,1.54421636240808e-05,4.73376756110405,0.167042736099982,9.2693004481235,0.113830472905094,"PIGF"
"151","A_24_P269779",0.268114258756893,0.00525174940927157,-2.82835943484208,0.0786614416202257,6.14288598789627,0.0310381601356931,"CHST3"
"152","A_23_P345065",0.548439639956648,0.0331271247659763,7.97758158197782,0.172347558553362,10.5933636129831,0.0447188685398295,"SCLY"
"153","A_32_P416161",0.0911180403355782,0.00606809257583336,0.714420756597618,2.2926850808823,5.2647245135341,0.147119550554659,"XKRX"
"154","A_23_P122068",0.227696044740138,4.3098964768808e-05,3.12535603465383,0.000793870607075997,4.96249981686731,0.00124586318212935,"C1QTNF3"
"155","A_23_P163143",0.222770706057468,0.00145181469275563,-2.20757130507513,0.119616666583058,7.67781302870647,0.0609479475556646,"ACYP1"
"156","A_23_P319859",0.304232279307796,0.00328688503912068,2.66950002814098,0.0715530693114185,12.5840575168474,0.0211878282171753,"EYA2"
"157","A_24_P96762",0.187765955800396,0.00995175569498562,-0.697795298827819,0.0326576447676029,8.39464209538714,0.0596331872357865,"TRNAU1AP"
"158","A_23_P200138",0.109964917715265,0.00328273737151785,1.53958778283174,0.492812725512384,8.77609049518333,0.385388031788876,"SLAMF8"
"159","A_23_P29773",0.234408547654596,0.000972914755689434,1.97862727561497,0.344297693510307,6.15489306787346,0.00786342995159932,"LAMP3"
"160","A_23_P127557",0.165078947885658,0.0066011112985892,1.47114194038777,0.0414045397476589,8.06745281604316,0.0368851609515331,"KBTBD3"
"161","A_23_P120902",0.140351319840441,0.00324563665060583,-3.78233892257645,0.227492557377309,5.83239422470446,0.0756289712004337,"LGALS2"
"162","A_23_P92536",0.145275794068704,0.000612696325152542,-4.56107844178036,0.133921447108237,7.28766783508222,0.0461754864859269,"CNGA1"
"163","A_23_P34144",0.384083486155232,0.0345885944528296,1.38033893589866,0.015785054531023,9.16235997907654,0.0510392893945512,"MAGEH1"
"164","A_23_P16116",0.191601412021964,0.130949129056563,-8.40961742436967,0.350145621520113,5.86973913238481,0.127120144994875,"RAB4B"
"165","A_23_P115482",0.272637580521701,0.0110744169695763,4.94392671894507,0.016190974767681,7.98166590176177,0.066820581773615,"UBE2T"
"166","A_24_P184388",0.24985932974426,0.0677818294255209,5.04198668176053,0.235864411112421,8.01922790255111,0.134432602188904,"LRTOMT"
"167","A_23_P65930",0.364453881362668,0.000771780340575401,-0.0662117679214683,0.0513754826165633,10.4892029041144,0.00612148867141148,"ZFYVE19"
"168","A_23_P40049",0.272397993583692,0.0649384987134032,-7.6925776520764,0.0691191055853164,6.75456041343373,0.299282458614995,"CAD"
"169","A_23_P105562",0.19416048753668,0.00783723426837426,1.83398612701551,0.116385847183865,6.9750962006616,0.0317315493192426,"VWF"
"170","A_23_P24723",0.278636308698692,0.00581347280017725,2.50941175423016,0.0480367468054855,6.57766721669192,0.14639215515358,"TMEM138"
"171","A_23_P121665",0.333060635566508,0.0128824075173695,1.54907639714279,0.00956487712518632,5.89457008328137,0.167938846354165,"SORCS2"
"172","A_24_P21752",0.192879976669431,0.00853277216521373,-6.75884557337787,0.00131764154192227,8.17157436051254,0.0728662921142699,"TBRG1"
"173","A_23_P157465",0.865682837913724,0.00903274839206179,-4.22285326119951,0.336225887189094,8.02107547351265,0.435121691093815,"UBXN8"
"174","A_23_P160214",0.526329999909513,0.083581790885005,0.197963061316746,0.302775054620532,7.77887902282635,0.0427704733115355,"TTC39A"
"175","A_32_P199551",0.0994505152192552,0.00047902540748291,0.502457274628571,0.0341544881446599,5.81661693656289,0.0371895531952113,"SPTSSB"
"176","A_23_P53276",0.111368806160288,0.00308821530942445,-6.30970807695231,0.931577589484071,8.09536815641293,0.13047524125441,"TIMELESS"
"177","A_23_P138105",0.29394910547462,0.0296638222063079,-11.9281656177075,0.310008175958728,7.68102323485385,0.111633461543043,"MED18"
"178","A_23_P112596",0.299614003322007,0.0113435469458705,1.36013035531997,0.155002215140049,9.35259379164676,0.0531882086003893,"ADK"
"179","A_23_P31240",0.288156069508578,0.0206951006054457,-1.0472287212278,0.041110180036992,7.94335712281713,0.0397543095202087,"GAL3ST4"
"180","A_23_P157333",0.195123860392656,0.00729229991158056,-0.708567785591207,0.123902054664141,7.96369375058856,0.0280321332231497,"EPHA1"
"181","A_23_P393034",0.167991837059566,0.00133524452296774,-2.21689853721965,0.9089747606454,6.53120009751876,0.0215997589563576,"HAS3"
"182","A_23_P145016",0.201851237322658,0.000370180601807414,3.98579964685753,0.361926460216823,7.83636729110539,0.038885323988801,"BRD8"
"183","A_23_P15174",0.350834607294861,0.00273420595863113,1.15073048905983,0.161932081592244,8.10606760460097,0.0227482555946057,"MT1F"
"184","A_23_P67529",0.528047339952701,0.0260654036630838,10.8082000885125,0.036189514367274,9.95452284222654,0.331981979640545,"KCNN4"
"185","A_23_P30655",0.331334289053029,0.000153866646458793,-9.1436705809188,0.478426232840809,8.205647966046,0.138939390533038,"NFKBIE"
"186","A_23_P59637",0.318809490600952,0.0211019437137576,-1.97705756692842,0.332194025281928,5.93432029878533,0.108183873719864,"DOCK4"
"187","A_23_P60579",0.253354596523835,0.00152837519373993,3.72965126470226,0.0472543058177805,7.94194840806999,0.0519650353054198,"MPI"
"188","A_23_P114670",0.132994610296661,0.00187796156511867,3.07207901415198,0.266121591715837,4.5469810231115,0.017600012560201,"ARHGEF16"
"189","A_23_P129577",0.34379794333217,0.028521113248242,3.36635567295239,0.255559818878173,8.15975703482454,0.0685099137134948,"TIGD7"
"190","A_24_P269814",0.175695190803181,0.0421789795039074,-1.45901594241611,0.77297823238616,4.0837525824593,0.0174770032150842,"PLEKHA1"
"191","A_23_P74252",0.135833190795141,0.0005617590016283,0.587662398865946,0.0162354222844477,7.31375724708013,0.0310360405213,"LINC00339"
"192","A_23_P407565",0.188660176972612,0.0286938414750784,0.58650306773678,0.0602190180655079,9.97954596748515,0.0597116580334947,"CX3CR1"
"193","A_23_P31073",0.383125844796483,0.0149627556539192,-2.27332279002217,0.041216938442599,7.57227578767179,0.0290869807906251,"MYB"
"194","A_23_P144071",0.475429506500502,0.0168580552488594,-1.4748278560929,0.0117162760429182,5.30715556701763,0.0187840337320475,"COL7A1"
"195","A_23_P118741",0.206769171597854,0.00687403115293781,4.61254122991182,0.870675337586392,6.91932889498767,0.0241597928988635,"SLC16A13"
"196","A_23_P115036",0.0769750007730974,0.00620585709304949,5.14164626828825,1.85538588618158,7.55083540233143,0.0802945254428422,"IPO13"
"197","A_23_P51051",0.338948001335226,0.0237353090541017,-7.57407892236718,0.119674755596201,8.03319938161952,0.0868412421803107,"ZNF142"
"198","A_23_P119857",0.152824773909876,0.00527630474077607,-7.11313170882654,0.701222501606329,8.23676399320901,0.0270037440322314,"TTC32"
"199","A_23_P312851",0.20508180717353,0.0184869766917484,6.07064584243566,0.129004263218005,6.16118172787697,0.0784806891243011,"PMEL"
"200","A_23_P161091",0.280378665396566,0.0126855434285366,1.56598508867202,0.0088763616730844,7.43339181700784,0.114367281129041,"ZMYM1"
