Item ID	Item value	Change in Kuiper test statistic when item removed
COL13A1	18.0	-1.1102230246251565E-16
AMIGO2	13.0	-1.1102230246251565E-16
OVOL1	5.0	-1.1102230246251565E-16
HOXD10	16.0	-1.1102230246251565E-16
KCNQ1	13.0	-1.1102230246251565E-16
STBD1	19.0	-1.1102230246251565E-16
SALL4	16.0	-1.1102230246251565E-16
PRDM16	5.0	-1.1102230246251565E-16
DACT2	15.0	-1.1102230246251565E-16
RPRML	10.0	-1.1102230246251565E-16
FAM43B	19.0	-1.1102230246251565E-16
NEFH	6.0	-1.1102230246251565E-16
HES2	13.0	-1.1102230246251565E-16
RAB11FIP4	12.0	-1.1102230246251565E-16
ABCG1	15.0	-1.1102230246251565E-16
