Item ID	Item value	Change in Kuiper test statistic when item removed
CHODL	-11.0	-0.01227541569021301
TRAF3IP3	-4.0	0.022514228322731977
CFH	-10.0	-0.01227541569021301
MT1M	-7.0	-2.3913147448428873E-5
FAM107A	-10.0	-0.01227541569021301
F13A1	-9.0	-0.01227541569021301
ATP1A2	-9.0	-0.01227541569021301
FBLN1	-11.0	-0.01227541569021301
ARHGAP15	4.0	0.02343887002407269
RERG	5.0	0.02343887002407269
TMEM100	11.0	-0.0017576163374622422
CLEC3B	-9.0	-0.01227541569021301
FLRT2	5.0	0.02343887002407269
CA2	7.0	0.02343887002407269
CTSG	12.0	-0.01227541569021301
MYH11	-11.0	-0.01227541569021301
BEND5	-6.0	0.022167487684729092
AOC3	-7.0	-2.3913147448428873E-5
SLC15A1	-5.0	0.022167487684729092
CDKN2B	3.0	0.02343887002407269
SCARA5	-11.0	-0.01227541569021301
DUSP1	-11.0	-0.01227541569021301
FN1	-9.0	-0.01227541569021301
LIFR	-2.0	0.02343887002407269
CXCL12	-11.0	-0.01227541569021301
MAF	-7.0	-2.3913147448428873E-5
XKR4	-5.0	0.022167487684729092
ASPA	7.0	0.02343887002407269
CDH19	-9.0	-0.01227541569021301
