ProbeName,Symbol,amplitude,variance_amp_layer,sd_amp_layer,cv_amp_layer,variance_amp_subj,sd_amp_subj,cv_amp_subj,phase,variance_phase_layer,sd_phase_layer,cv_phase_layer,variance_phase_subj,sd_phase_subj,cv_phase_subj,magnitude,variance_magn_layer,sd_magn_layer,cv_magn_layer,variance_magn_subj,sd_magn_subj,cv_magn_subj
A_23_P319719,PGAM5,0.247191966375511,0.005193901637155,0.072068728566241,0.291549639023305,0.035825674340159,0.189276713676456,0.76570738301796,-0.139075852860778,0.000112784567203,0.01062000787206,0.000442500328002,0.033795255556577,0.183834859470606,0.007659785811275,5.22937005259223,0.105974157429661,0.325536722090859,0.062251613256837,0.018491410763156,0.135983126759005,0.026003729969654
A_23_P205867,NR2E3,0.230139446172421,0.003933125083305,0.062714632130825,0.272507095910184,0.001355501582916,0.036817137082013,0.159977516650618,2.92409756840367,0.080405276427438,0.283558241684911,0.011814926736871,0.156804942791625,0.395986038632204,0.016499418276342,4.95821755828346,0.034333879440685,0.185294035092025,0.037371098164594,0.028032569119276,0.167429295881206,0.03376804142075
A_24_P940006,EFNB3,0.110074245931072,0.00587576788795,0.076653557568781,0.696380492279554,0.005507227845321,0.074210698994964,0.674187666399588,-1.78430152562552,1.90639525455527,1.38072272906448,0.05753011371102,0.142324253002391,0.377258867360849,0.015719119473369,6.66855931165027,0.013137388510355,0.114618447513283,0.017187887541622,0.043532299763595,0.208643954534021,0.031287710700797
A_23_P32021,FANCC,0.246584179767603,0.005408542907066,0.073542796432188,0.298246207447288,0.011071699479697,0.105222143485566,0.426718954901058,2.38430228696886,0.046148248193217,0.21482143327242,0.008950893053018,0.157172758371609,0.396450196584147,0.016518758191006,7.36136183419025,0.039197704561219,0.197984101789054,0.026895037392335,0.021791339571841,0.147618899778587,0.020053205249736
A_23_P147025,RAB33A,0.166750565007742,0.003888164516549,0.062355148276218,0.373942650649026,0.01864326502904,0.136540342130229,0.818829861979119,-7.72617696523753,0.250545758708424,0.500545461180525,0.020856060882522,0.009112798532968,0.09546097911172,0.003977540796322,5.62470203301561,1.59746996617251,1.26391058472208,0.224707118226572,0.101612183009859,0.318766659187969,0.056672630357464
A_23_P110345,CHIC2,0.149936555344073,0.017348690184905,0.131714426639245,0.878467738150898,0.007313648573933,0.085519872391933,0.570373730380046,-0.51153694585053,0.105981549100214,0.325548074944721,0.013564503122697,0.277828567637416,0.527094457983971,0.021962269082666,7.67775248440397,0.966571252387243,0.983143556347313,0.1280509574051,0.056843057738942,0.238417821772917,0.031053074745145
A_23_P114883,FMOD,0.191508142611752,0.000882945079999,0.029714391799239,0.1551599393843,0.002936797576532,0.054192228008561,0.282976103624092,-7.43596925683546,0.154528172655179,0.393100715663529,0.01637919648598,0.136592503706741,0.369584230868609,0.015399342952859,9.60711370078742,7.3646164327616,2.71378267972246,0.282476377842809,0.059663502907698,0.244261136711713,0.025425028194648
A_24_P92183,PABPC1L,0.261924383977269,0.003462176894268,0.058840265926215,0.224646002914038,0.00577259444978,0.075977591760859,0.290074526881212,5.54266840888081,0.000730401092505,0.027025933702741,0.001126080570948,0.042321506305458,0.20572191498588,0.008571746457745,6.56714544631159,0.011264124320386,0.106132578977361,0.016161143352927,0.039718975924191,0.199296201479584,0.03034746270033
A_23_P365189,CAMTA2,0.20226471226492,0.007702098498373,0.087761600363559,0.433894767806119,0.028804316118276,0.169718343493791,0.839090227817392,0.726590615758362,0.006979934652347,0.083546003209891,0.003481083467079,0.011903722411803,0.109104181458837,0.004546007560785,6.5456065911055,0.084732967669148,0.291089277832675,0.044470939978003,0.00331954562119,0.057615498098945,0.008802163297934
A_23_P151851,DUOX2,0.29620146818315,0.000309583417338,0.01759498273197,0.05940207805145,0.005908710207759,0.076868135191111,0.259513012081295,-8.26285316032325,0.001598478855821,0.039980981176311,0.00166587421568,0.574876656413329,0.758206209690562,0.031591925403773,6.59197824477087,1.0037514189495,1.00187395362366,0.151983807655676,0.01849603783843,0.136000139111802,0.020631157152208
A_23_P400459,TRMT10B,0.275335790953462,0.002466355574513,0.049662416116349,0.180370361384447,0.045624465764174,0.213598843077798,0.775775798482738,-0.050955265602945,5.79024939009206E-06,0.002406293704038,0.000100262237668,0.034357668282059,0.185358216116952,0.007723259004873,6.59291055531394,0,0,0,0.056816388352544,0.23836188527645,0.03615427257455
A_23_P212196,OGG1,0.18941241956773,0.005090192201129,0.071345582912535,0.376667924285835,0.002636824147945,0.051350016046198,0.271101631896089,0.047710672198736,0.00532844475969,0.072996196885111,0.003041508203546,0.008727319190029,0.093420121976097,0.003892505082337,7.31890643166562,0.070771879749661,0.266029847478926,0.03634830557854,0.022796036326895,0.150983563101731,0.020629251721062
A_23_P215484,CCL26,0.151003559269651,0.011037047020008,0.105057351099329,0.695727647794877,0.00332866012521,0.057694541554722,0.382074050663238,3.71060727544954,0.225930201258528,0.475321155913061,0.019805048163044,0.256060710369395,0.506024416771953,0.021084350698831,5.85408043602264,0.100412851540994,0.316879869258042,0.054129742958116,0.234376515976268,0.484124483966952,0.082698638882365
A_23_P150857,SUOX,0.211885297651448,0.005753827836363,0.07585399024681,0.357995533845815,0.0073798821637,0.085906240539904,0.405437477220433,-2.15423729268398,0.320351848634017,0.565996332703682,0.02358318052932,0.10979305936566,0.331350357424977,0.013806264892707,6.03634061585302,0.323971947608703,0.569185336782935,0.094293111175354,0.139825149740552,0.37393201219012,0.061946804527246
A_24_P262127,RRAD,0.146603062193074,0.121846519169418,0.349065207618029,2.38102262255829,0.039395320654524,0.198482544961828,1.35387721097142,-0.189616961161737,0.013993699911797,0.118294969934468,0.004928957080603,0.227267967392132,0.476726302391773,0.019863595932991,5.94844762886099,1.7814769844116,1.33471981494679,0.224381199637857,0.088551343394009,0.297575777566,0.050025787589052
A_23_P130444,ZNF701,0.215094271634038,0.018540017508669,0.136161732908584,0.633032818002005,0.012283361973936,0.110830329666276,0.515263976229192,-0.746713841376591,0.015713123400425,0.125351997991358,0.005222999916307,0.021063059476754,0.145131180236206,0.006047132509842,5.27220250221899,0.03384130533365,0.183960064507627,0.034892450437972,0.016320662299975,0.12775234753215,0.024231305128811
A_32_P156963,ACTG1,0.156581223135728,0.006774625245917,0.082308111665357,0.525657610900193,0.002065687574623,0.045449835804142,0.290263640134837,3.63067763959948,0.210286770436211,0.458570354946993,0.019107098122791,0.037404011588496,0.193401167495174,0.008058381978966,13.1875520047579,0.04373673888083,0.20913330409294,0.015858387062094,0.094864446950765,0.308000725568568,0.023355413154575
A_23_P40588,HSCB,0.264934759313304,0,0,0,0.04244517269657,0.206022262623654,0.777633947156093,-0.113128383483285,0,0,0,0.032842884638511,0.181226059490656,0.007551085812111,7.36404331653425,0.020912174116048,0.144610421879088,0.019637367090766,0.032367982336117,0.179911040061796,0.024431013280143
A_23_P151267,LIMA1,0.191293689475376,0.005504841019666,0.074194615840143,0.387857101003288,0.014894787399691,0.122044202646791,0.637993877275814,-1.49427654798582,0.025592070305148,0.159975217784342,0.006665634074348,0.084346569479711,0.290424808650554,0.012101033693773,10.2194929262594,0.982354443074908,0.991137953604294,0.096985042286934,0.10937219778531,0.330714677305544,0.03236116309213
A_23_P391396,EBF3,0.157109611756503,0.00019237245886,0.013869839900284,0.088281294474713,0.00158995659716,0.039874259832126,0.253798983947116,-6.35522723270195,0.895939145534724,0.946540620118716,0.039439192504947,0.057193689103808,0.239152020906803,0.009964667537783,5.94379419829389,5.97387168237936,2.4441505032177,0.4112104863791,0.055448147919748,0.235474304160238,0.03961683333986
A_24_P236091,ENO2,0.276377710149202,0.034138848945716,0.184767012601589,0.668530803377171,0.002914714610953,0.053988096937683,0.195341718796851,-6.04501678162918,0.184819141745579,0.429905968492622,0.017912748687193,0.121244487550537,0.348201791423503,0.014508407975979,6.64024044803377,0.383397346357035,0.619190880389105,0.093248261901789,0.093402941565641,0.305618948309232,0.046025283376557
A_23_P74663,TAF1A,0.336109897420114,0.000700725648988,0.026471223035355,0.078757642183527,0.014236643879709,0.119317408116791,0.354995223385678,-0.720656379944095,0.000226136944532,0.015037850395987,0.000626577099833,0.19711449225846,0.443975778909683,0.018498990787904,6.38156049777726,0.024334697334341,0.155995824733679,0.024444777227766,0.027368141414489,0.16543319320647,0.025923626872156
A_23_P108437,FZD5,0.138850484486549,0.009391049697989,0.096907428497454,0.697926470014167,0.000321820379079,0.017939352805458,0.129199065252062,-8.01853985302111,0.166038024157578,0.407477636389505,0.016978234849563,0.390241973137104,0.62469350335753,0.02602889597323,5.54091978891687,0.206777974292475,0.454728462153487,0.082067324465344,0.024408998294261,0.156233793701173,0.028196364440012
A_23_P43079,INTS8,0.186848092029618,0.002870969288519,0.053581426712237,0.286764644638401,0.015042363165858,0.122647312102052,0.656401201477674,1.23846453151928,0.009288844530668,0.096378651840893,0.004015777160037,0.245877272196243,0.495860133703288,0.020660838904304,6.64243237573406,0.051689125076745,0.22735242483146,0.034227284821448,0.020620530055048,0.143598502969385,0.02161836129397
A_24_P29401,PIK3R1,0.165615508767023,0.006461268246616,0.080382014447363,0.485353183683052,0.002913889914943,0.05398045863961,0.325938428360268,8.62214883524048,0.158175748252893,0.397713148202185,0.016571381175091,0.011018818850872,0.104970561829838,0.004373773409577,9.64709079185244,0.455352975116074,0.674798470001284,0.069948390096131,0.019397085758722,0.139273420862426,0.014436831151216
A_23_P215634,IGFBP3,0.260807719098471,0.000177824371457,0.013335080481825,0.051129930233353,0.014593351006137,0.12080294287035,0.46318775873631,11.7318569324358,0.528751075800224,0.727152718347545,0.030298029931148,0.024587972386198,0.156805524093376,0.006533563503891,9.45812922309845,0.36014701089629,0.600122496575732,0.063450443784393,0.082943140061782,0.287998507047835,0.030449838467473
A_23_P71170,TRPV6,0.136635048704214,0.01524111704312,0.123454919072186,0.903537710440894,0.006682850975103,0.081748706259506,0.598299682510262,1.02214715458898,0.211695029453475,0.46010328128962,0.019170970053734,0.115011658902653,0.339133688834732,0.014130570368114,7.29783405177114,1.08951542820996,1.04379855729444,0.143028541056112,0.100309925142042,0.316717421595406,0.043398824822351
A_23_P329198,NABP1,0.526397880521763,0.036554978508055,0.191193562935719,0.36321111845323,0.080492092826917,0.283711284278432,0.538967375775181,0.892609583995555,0.007474704084457,0.086456370988245,0.003602348791177,0.012613219382785,0.112308589977725,0.004679524582405,7.51856572068649,0.024909937722421,0.157828824117842,0.02099187930001,0.025091284934484,0.158402288286767,0.021068152380572
A_24_P912439,AKNA,0.088784582691208,0.002588550347448,0.050877798178062,0.573047669267249,0.000105197268149,0.010256571949199,0.115521993101793,5.80343136498742,6.68667503126493,2.585860597802,0.107744191575083,9.08132478070911,3.01352364860625,0.125563485358594,4.93637538311627,0.747350698510302,0.86449447569681,0.175127377600499,0.032601897299028,0.180559954859951,0.036577436042955
A_24_P176255,GABPB1,0.138688730155068,0.010249635412845,0.101240483072951,0.729983488634974,0.002164036772778,0.04651920864307,0.335421692815683,3.40668876264632,0.804221811275583,0.896784149768261,0.037366006240344,0.484328491950653,0.69593713218268,0.028997380507612,6.2240600758534,0.027593619256394,0.166113272366762,0.026688892835596,0.01555087338801,0.124703141051099,0.020035658321309
A_23_P110791,CSF1R,0.163462403823545,0.013750934190191,0.117264377328287,0.717378275281404,0.012899353169221,0.113575319366581,0.694810040167912,-0.338302125650531,0.004058065083836,0.063702944075103,0.002654289336463,0.157519514330464,0.396887281643622,0.016536970068484,10.3607774282139,0.15670602597193,0.395861119550695,0.03820766562099,0.15257185214335,0.390604470204003,0.037700305108411
A_23_P121956,THG1L,0.217751336114511,0.00679513666972,0.082432618966764,0.378563091449481,0.00337083444838,0.058058887763892,0.266629306620465,1.84236739128033,0.039285955303564,0.198206849789719,0.008258618741238,0.283665979311761,0.532603022251809,0.022191792593825,6.78463185955655,0.046221520115438,0.21499190709289,0.031688072624023,0.095303962693037,0.308713398952876,0.045501864411115
A_23_P8913,CA2,0.496128078130099,0.007545982830061,0.086867616693798,0.175091111596025,0.020801607940078,0.14422762544006,0.290706436095397,3.19935522943415,0.037788397857854,0.194392381172343,0.008099682548848,0.012265481707408,0.110749635247292,0.004614568135304,9.47446811623315,0.702698766613366,0.838271296546271,0.088476871341201,0.180698395279604,0.425086338617938,0.044866512125321
A_23_P402670,CD1A,0.247465000567507,0.003449457105059,0.058732079011892,0.237334891306659,0.001124792444643,0.033537925467199,0.135525934537359,1.48896185787871,0.009507180448461,0.097504771413817,0.004062698808909,0.580088013548975,0.761635092120219,0.031734795505009,6.81680278831076,0.549817377765585,0.741496714602017,0.10877485202792,0.308684982642631,0.555594260807859,0.081503642992368
A_24_P121846,ZNF132,0.232225398084703,0.002316729448995,0.048132415781828,0.207265941532683,0.000381686701488,0.019536803768471,0.084128626453449,-1.03501898123897,0.003315277466512,0.057578446197443,0.002399101924893,0.230210608783703,0.479802676924278,0.019991778205178,6.08918460218948,0.101809352378177,0.31907577842603,0.052400411429685,0.161397249943734,0.40174276588849,0.065976447116423
A_23_P15450,TMEM100,0.035433861369812,0.033638651279145,0.18340842750306,5.17607792131041,0.000999143165989,0.031609225963135,0.892062697690183,3.25650673619554,21.2924557531598,4.6143749038369,0.192265620993204,1.4777313252764,1.21561972889403,0.050650822037251,5.32710256301953,2.11277243542171,1.45353790298764,0.27285712745199,0.010425318575902,0.102104449344295,0.019166976444775
A_32_P225816,PRDM16,0.236772016655583,0.001877617630841,0.043331485444658,0.183009318654787,0.040189279036241,0.200472639121256,0.846690592718439,3.15764652975,0.028390200112434,0.168493917137784,0.007020579880741,0.50721719019507,0.71219182120765,0.029674659216985,5.20984222463648,2.69006683791778,1.64014232245796,0.314816121436844,0.013279056132489,0.115234786989385,0.022118671165215
A_23_P145146,PDCD2,0.221065847296441,0.002249566007455,0.047429589998804,0.214549604015508,0.001725939519818,0.04154442826442,0.187927844904557,3.01307326126753,0.046121507105632,0.214759183984368,0.008948299332682,0.00698925683765,0.083601775325945,0.003483407305248,9.0654748350165,0.003111896767978,0.055784377454425,0.006153497579515,0.031963390377337,0.178783081910278,0.019721314676172
A_24_P242299,ZRANB2,0.22543781485596,0.014846669727092,0.121846911028108,0.540490117445292,0.011954229893569,0.109335400916489,0.484991397678099,1.85017569800651,0.080881853197572,0.284397350897598,0.011849889620733,0.002118682698759,0.04602915053267,0.001917881272195,10.484828398495,0.032387738705904,0.179965937626829,0.017164414217086,0.02470057324824,0.15716416019004,0.014989674052519
A_23_P8253,RAET1E,0.311233715687864,0.002226961382011,0.047190691688207,0.151624612982271,0.022927791662776,0.151419257899304,0.486513029491836,2.34205404385451,0.011381778573344,0.106685418747566,0.004445225781149,0.007720157980873,0.087864429554131,0.003661017898089,6.57224276484778,3.92449250810869,1.98103319207647,0.301424226547473,0.113918240229637,0.337517762835731,0.05135503585488
A_23_P24903,P2RY2,0.396917882610776,0.027173495014081,0.164843850398131,0.415309709186823,0.008545135000705,0.09243989939796,0.232894267171652,-8.25558621108295,0.099848664444161,0.315988392894677,0.013166183037278,0.281350847923723,0.530425157702501,0.022101048237604,8.34643253055197,0.808597228207766,0.899220344636267,0.107737089031114,0.072940300950135,0.270074621077463,0.032358090727848
A_23_P90089,GCDH,0.244524891671694,0.006629519666713,0.081421862338766,0.332979852407358,0.036987545544824,0.192321464077269,0.786510783268172,0.170332002889828,0.000220770822254,0.014858358666218,0.000619098277759,0.004357003225438,0.066007599755161,0.002750316656465,8.04529255271702,0.010813274226985,0.103986894496301,0.012925184984253,0.041936561935017,0.204784183800938,0.025453913883067
A_23_P216812,CDKN2B,0.307194918303277,0.034957273692746,0.186968643608349,0.608631954724476,0.012353272463014,0.111145276386419,0.361807014908663,0.183086393916972,0.13821402212915,0.371771464920521,0.015490477705022,0.112876172200164,0.335970493049857,0.013998770543744,6.23526698656141,0.389134220036801,0.623806235971396,0.100044831651292,0.088899135190494,0.298159580074989,0.047818253928436
A_32_P190769,C1QTNF7,0.193282000675321,0,0,0,0.000707972526826,0.026607753133737,0.137662860694583,2.62576822860323,0,0,0,0.09765411102563,0.312496577622267,0.013020690734261,5.09931668866215,2.01065002246927,1.41797391459408,0.278071357628526,0.082017726129894,0.286387370758372,0.056161911142944
A_23_P104464,ALOX5,0.259747719588361,0.002330679766103,0.04827711431002,0.185861552072633,0.006858824269554,0.082818018990759,0.318840215891043,-7.0138808853792,0.181043002539981,0.425491483510518,0.017728811812938,0.297141487090304,0.545106858414297,0.022712785767262,8.69122208043495,0.061640776538055,0.248275606006823,0.028566248072952,0.10501081685589,0.324053725261553,0.037285173737654
A_23_P250404,RAD50,0.302177466434575,2.36257039451419E-05,0.004860627937329,0.016085342149036,0.017475449961992,0.132194742565624,0.437473859733501,0.536500659604912,0.0129432882215,0.113768573083695,0.004740357211821,0.008778642327387,0.093694409264307,0.003903933719346,7.61377181259128,0.167610117580608,0.409402146526625,0.053771265622851,0.03021187874916,0.17381564586987,0.022829111529508
A_23_P209337,METTL21A,0.229868362294856,0.012842693057606,0.113325606363285,0.493002191480012,0.05064967849168,0.225054834410816,0.979059632930844,-0.451229635547338,0.003423606185763,0.058511590183166,0.002437982924299,0.083030134596115,0.288149500426628,0.012006229184443,6.14668234334896,0.083269826315894,0.288565116249164,0.046946482692636,0.042307020221376,0.205686704046168,0.03346304438015
A_23_P145024,ADRB2,0.281626610803628,0.020754868797602,0.144065501760837,0.511547901491774,0.000127313686747,0.011283336685015,0.040064881130438,3.16502238703091,0.220104120773805,0.469152555970662,0.019548023165444,0.001483309840587,0.038513761703935,0.001604740070997,9.2313122218752,0.017772214581857,0.13331246971629,0.014441334721664,0.0355096462028,0.188440033439818,0.020413136172913
A_23_P89589,PER1,0.716231078380149,0.014465510610157,0.120272651131324,0.167924367933512,0.035385840019986,0.188111243736217,0.262640437443255,6.30183833767931,0.023987962831065,0.154880479180126,0.006453353299172,0.250506307302404,0.500506051214572,0.020854418800607,9.55402394082182,1.52331572373308E-10,1.23422677159956E-05,1.29183973082382E-06,0.117634351976138,0.342978646530856,0.035898868231364
A_23_P39766,GLS,0.164439899139146,0.062656280086522,0.250312365029221,1.52221186183902,0.002960536300342,0.054410810509878,0.330885696200995,11.4757426819155,0.04420329188511,0.210245789220877,0.008760241217537,0.000982264875492,0.031341105205333,0.001305879383556,9.3187211054649,0.276582575439583,0.525911185885586,0.056435982999552,0.018450465837259,0.135832491831885,0.014576301865309
A_23_P129389,ZDHHC7,0.212249452226883,0.009018426203709,0.094965394769405,0.447423509333218,0.035213531863926,0.187652689466273,0.884113892862644,-0.73979256937305,0.007701075202795,0.08775577019658,0.003656490424858,0.004333236932657,0.065827326640669,0.002742805276695,8.97559123836678,0.15244963787084,0.390447996371911,0.043501089343609,0.081592020841349,0.285643170479095,0.031824440629392
A_23_P46928,PFKP,0.288672503859605,0.034983819944226,0.187039621321862,0.647930158990231,0.006696245430733,0.081830589822715,0.283472061691448,-7.18342357565055,0.078915874568855,0.280919694163395,0.011704987256808,0.040269282273537,0.200672076466899,0.008361336519454,10.7213690269381,0.034274108009519,0.185132676774035,0.017267634040847,0.077429726266281,0.27826197416514,0.025953959188047
A_24_P350589,RNF150,0.231729185588386,0.00608260040583,0.077991027726462,0.336561091898866,0.059986880397079,0.244922192536893,1.05693286719586,6.8104982044802,0.005257067948306,0.072505640803358,0.003021068366807,0.737117761986565,0.858555625446928,0.035773151060289,5.30898676518334,1.39152754038576,1.17963025579448,0.222194988981809,0.02698296420055,0.164264920785146,0.030940917363442
A_32_P212058,CEP19,0.492840803143571,0.000108806462589,0.010431033629919,0.021165117748744,0.010489986136355,0.102420633352636,0.207816870476935,-1.6571140098811,0.002087274402527,0.045686698310637,0.00190361242961,0.267152873085307,0.516868332445805,0.021536180518575,4.86738821640161,0.367248655337573,0.606010441607711,0.124504234029585,0.037537429715725,0.193745786317342,0.039804876394383
A_23_P48713,PTGR2,0.2472236843443,0.001186973972371,0.034452488623766,0.139357556761369,0.006935548423517,0.083279940102748,0.336860686805262,2.16896601047792,0.047723564971158,0.218457238312577,0.009102384929691,0.026479909269034,0.162726486071057,0.006780270252961,6.61067704869335,0,0,0,0.02224070701869,0.1491331855044,0.022559442006606
A_24_P328872,CCT5,0.185020454685612,0.000117244567702,0.010827953070742,0.058523005411163,0.020027853814145,0.141519800078098,0.764887321883244,-1.57373200950549,0.01793341159256,0.133915688373543,0.005579820348898,0.200989994635631,0.448319076814305,0.018679961533929,4.84856896410574,0.017084196827972,0.130706529400686,0.026957754002947,0.039088136087271,0.19770719786409,0.040776402135915
A_24_P102821,PTAFR,0.220459481450277,0.004362673439262,0.06605053700964,0.299603975184605,0.001786951089412,0.042272344262085,0.19174654673049,-5.54148629549833,0.167384425952489,0.409126418057413,0.017046934085726,0.086173283974255,0.293552864019848,0.01223136933416,6.37076192691105,0.006969542040582,0.083483783099367,0.013104207009639,0.065758126983751,0.256433474772212,0.040251617893458
A_23_P218597,NPAS2,0.312474983531486,0.006207868663999,0.078790028963052,0.252148277832017,7.06416426667924E-05,0.008404858277615,0.026897699721834,-6.03961400637789,0.073084866030072,0.270342127738301,0.011264255322429,0.333996797129677,0.577924560067901,0.024080190002829,6.57293162609639,0.590994456113358,0.768761638034416,0.116958715192201,0.05102545601781,0.225888149352307,0.034366423112553
A_23_P105833,BIVM,0.17019556313027,0.010049107934156,0.100245238960042,0.589000307154384,0.032553404294963,0.180425619840872,1.060107658052,-0.831072554550026,0.016955302100668,0.13021252666571,0.005425521944405,0.010810711437786,0.103974571111334,0.004332273796306,7.75852968185662,0.070680646358759,0.26585832008564,0.034266585421121,0.046265972827457,0.215095264539824,0.027723714848037
A_23_P321913,DEF6,0.216537508368623,0.006099200327047,0.078097377209782,0.360664430833077,0.002048728808769,0.045262885555044,0.209030231741611,-7.0862994744617,0.011115068599092,0.105428025681468,0.004392834403395,0.708105986449094,0.841490336515574,0.035062097354816,7.76123028751317,0.194950280391968,0.441531743357109,0.056889401164591,0.079818737649431,0.282522101169856,0.036401716055816
A_23_P107116,RNF112,0.206898133174766,0.050321479043141,0.224324494969097,1.08422677153694,0.001998622513997,0.044705956135584,0.216077136364597,-9.31224490159542,0.846441308120337,0.920022449791491,0.038334268741312,0.037063232421335,0.192518135305054,0.008021588971044,7.58612961872337,4.4240092187751,2.10333288349113,0.277260340806711,0.151533460258954,0.389272989377575,0.051313780404807
A_23_P146728,ALG2,0.227960479870508,4.27722666131394E-11,6.54005096410872E-06,2.86894068999318E-05,0.050800901498258,0.225390553258689,0.988726437962938,-1.75493214533962,2.01473407244557E-10,1.41941328458119E-05,5.9142220190883E-07,0.054141244047833,0.232682711106419,0.009695112962767,7.67595380851196,0,0,0,0.046755593469799,0.216230417540639,0.028169843505423
A_24_P675386,C11orf58,0.298648327290865,0.000483922656802,0.021998242129817,0.073659351550268,0.002529158938553,0.050290744064423,0.16839452784024,-9.31878884325647,0.003879673373973,0.062287024121989,0.00259529267175,0.104553213855188,0.323346893993414,0.013472787249726,8.43534231404465,0.042855813508776,0.207016457096473,0.024541559712615,0.012887473769403,0.113523009867618,0.013458020509565
A_23_P166797,RTP4,0.249997939548727,0,0,0,0.010941128895529,0.104599851316956,0.418402853662592,0.222153349751584,0,0,0,0.19604341276323,0.442767899427262,0.018448662476136,6.15555403655856,1.09575263041319,1.04678203577115,0.170054885320507,0.057509666342148,0.239811731035302,0.038958594077971
A_24_P417162,TBL1X,0.156840158881913,0.013559241437728,0.116444155876231,0.742438395283085,0.002569194155708,0.050687218859474,0.323177553636865,4.31221216935672,0.255173694774418,0.505147201095303,0.021047800045638,0.430862329705684,0.656401043345975,0.027350043472749,7.7806237773448,0.089109329451115,0.298511858141541,0.038366057360431,0.016914358022202,0.130055211438073,0.016715267973342
A_23_P309381,HIST2H2AA4,0.226303796656502,0.00697074826266,0.083491007076571,0.368933302534465,0.021413638662471,0.146333996946954,0.646626345244526,-7.40510136916783,0.020216814098778,0.142185843524514,0.005924410146855,0.109067477319305,0.330253656027159,0.013760569001132,7.53879311711305,0.35863037672758,0.59885755963132,0.07943679450122,0.166046240127772,0.40748771776309,0.054052115694499
A_32_P202703,LOC102724951,0.24851184561998,3.56655067412255E-06,0.001888531353757,0.007599361507478,0.032008657712555,0.178909635605674,0.719923974486347,0.155501388211503,0.034807026809898,0.18656641393857,0.007773600580774,0.019739522861565,0.140497412294905,0.005854058845621,6.35036110694887,0.047882685601654,0.218821126954539,0.034458060458183,0.466359031020896,0.682904847706396,0.107537955118667
A_23_P41888,PHYKPL,0.231807168111227,0.002505345497559,0.050053426431758,0.215927000185521,0.003095142225968,0.055634002426282,0.240001216871722,3.72827789354651,0.041938606015836,0.204789174557241,0.008532882273218,0.093065145905112,0.305065805860166,0.012711075244174,8.11840928118826,0.205218800480034,0.453010817177729,0.055800440885314,0.005698487336271,0.075488325827714,0.009298413422274
A_23_P66158,KNOP1,0.234404075067852,0.000344108316357,0.01855015677445,0.079137518275142,0.012657215394985,0.112504290562559,0.479958765776544,0.953174361133666,0.000406764072102,0.020168392898346,0.000840349704098,0.044057378969912,0.209898496826234,0.008745770701093,8.55197596542842,0.040490641498549,0.201222865247836,0.023529400229992,0.022907721797617,0.151352970891282,0.017698011723037
A_32_P149251,DNAJC18,0.120672542395473,0.008944318195627,0.094574405605465,0.783727629567315,0.004167582768165,0.064556818138481,0.534975205270083,-5.28456353040941,5.43045576072029,2.33033383031708,0.097097242929879,1.0294365981653,1.01461155038039,0.04227548126585,5.41417470840625,2.17874572920282,1.4760574952226,0.272628345910378,0.049361314261535,0.222174062981112,0.041035628687075
A_23_P122906,AUTS2,0.173650331117379,0.007107223792535,0.084304352156544,0.485483394209933,0.001492309260303,0.038630418847114,0.222460957019434,-10.5207789380474,0.080201570126173,0.283198817310689,0.011799950721279,0.577795301771819,0.760128477148317,0.03167201988118,10.332241861691,0.005701586321761,0.075508849294374,0.007308079921584,0.068133661059985,0.261024253777278,0.025263080101239
A_23_P13740,NAV3,0.246307826853591,0.000919139586291,0.030317314958467,0.123087095305697,4.72698445039775E-07,0.000687530686617,0.00279134729659,4.45848993672303,0.083092573760041,0.288257825149711,0.012010742714571,0.025826613355882,0.160706606447531,0.00669610860198,6.24326345364775,0.00934725483375,0.096681202070256,0.01548568353523,0.047437397583775,0.217801280032454,0.034885806381469
A_23_P140563,TTC23,0.266079096494758,0.001901965104939,0.043611524909576,0.163904363341955,0.057022926118338,0.238794736370669,0.897457709066499,-0.908661297610533,0.001579525859993,0.039743249237989,0.00165596871825,0.054095258437065,0.232583873983268,0.009690994749303,6.71884367930217,0.044613570664665,0.211219247855553,0.031436845078898,0.040645837171249,0.201608127741043,0.030006372727812
A_24_P108311,NEDD4L,0.284634421475792,0.000459610578958,0.021438530242497,0.075319527874881,0.017263809454253,0.131391816542177,0.461616047212166,4.36009055040536,0.027067627140387,0.164522421391088,0.006855100891295,0.306431526838231,0.553562577165609,0.0230651073819,7.79761368833149,1.23239081182872,1.11013098859041,0.142368041424216,0.036102352504199,0.190006190699669,0.024367222883072
A_23_P202448,CXCL12,0.157352423712655,0.032162641926027,0.179339460036063,1.13973115764368,0.003075360989412,0.055455937368438,0.352431415163376,9.21490963382444,1.24750017598362,1.11691547396552,0.046538144748563,0.075511165277792,0.274792949832764,0.011449706243032,8.66233787793439,18.0323722478163,4.24645407932504,0.490220323792963,0.07901431031209,0.281094842201151,0.032450228352
A_23_P395075,KDM3A,0.21988413819351,0.001646880082399,0.040581770321156,0.184559789780934,0.00542481533146,0.073653345690881,0.334964342112126,-8.69055042587608,0.024599092727084,0.156840979106495,0.006535040796104,0.499316633967364,0.706623403212322,0.029442641800513,7.17008994578742,0.308573809336807,0.555494202793159,0.07747381232219,0.012740629778891,0.112874398243759,0.015742396413043
